# Population by region and gSSP SSP in future periods
scenario,GCAM_region_ID,year,value
SSP1,23,2046,134935.59717126776
SSP1,23,2047,134501.70313843075
SSP1,23,2048,134067.80910559374
SSP1,23,2049,133633.91507275673
SSP1,23,2050,133200.02103991972
SSP1,23,2051,132704.3997822531
SSP1,23,2052,132208.77852458655
SSP1,23,2053,131713.15726691997
SSP1,23,2054,131217.53600925338
SSP1,23,2055,130721.9147515868
SSP1,23,2056,130187.9201672982
SSP1,23,2057,129653.92558300961
SSP1,23,2058,129119.93099872101
SSP1,23,2059,128585.93641443242
SSP1,23,2060,128051.94183014384
SSP1,23,2061,127443.68706031737
SSP1,23,2062,126835.43229049092
SSP1,23,2063,126227.17752066444
SSP1,23,2064,125618.92275083798
SSP1,23,2065,125010.66798101153
SSP1,23,2066,124325.38831928793
SSP1,23,2067,123640.10865756434
SSP1,23,2068,122954.82899584073
SSP1,23,2069,122269.54933411715
SSP1,23,2070,121584.26967239354
SSP1,23,2071,120808.66095221642
SSP1,23,2072,120033.05223203929
SSP1,23,2073,119257.44351186218
SSP1,23,2074,118481.83479168505
SSP1,23,2075,117706.22607150792
SSP1,23,2076,116838.80554157747
SSP1,23,2077,115971.38501164704
SSP1,23,2078,115103.96448171661
SSP1,23,2079,114236.54395178617
SSP1,23,2080,113369.12342185572
SSP1,23,2081,112444.75359102442
SSP1,23,2082,111520.38376019313
SSP1,23,2083,110596.01392936181
SSP1,23,2084,109671.64409853052
SSP1,23,2085,108747.27426769923
SSP1,23,2086,107806.23808412705
SSP1,23,2087,106865.20190055488
SSP1,23,2088,105924.1657169827
SSP1,23,2089,104983.12953341054
SSP1,23,2090,104042.09334983834
SSP1,23,2091,103105.34260981574
SSP1,23,2092,102168.5918697931
SSP1,23,2093,101231.8411297705
SSP1,23,2094,100295.09038974787
SSP1,23,2095,99358.33964972525
SSP1,23,2096,98334.8031919804
SSP1,23,2097,97311.26673423557
SSP1,23,2098,96287.7302764907
SSP1,23,2099,95264.19381874587
SSP1,23,2100,94240.65736100101
SSP1,24,2016,55875.475664883634
SSP1,24,2017,56364.584329767276
SSP1,24,2018,56853.69299465091
SSP1,24,2019,57342.801659534554
SSP1,24,2020,57831.91032441819
SSP1,24,2021,58270.67132646275
SSP1,24,2022,58709.432328507275
SSP1,24,2023,59148.193330551825
SSP1,24,2024,59586.95433259637
SSP1,24,2025,60025.71533464091
SSP1,24,2026,60381.71560498326
SSP1,24,2027,60737.715875325615
SSP1,24,2028,61093.71614566797
SSP1,24,2029,61449.71641601031
SSP1,24,2030,61805.716686352665
SSP1,24,2031,62106.87641599576
SSP1,24,2032,62408.03614563884
SSP1,24,2033,62709.195875281934
SSP1,24,2034,63010.35560492501
SSP1,24,2035,63311.5153345681
SSP1,24,2036,63552.96027652928
SSP1,24,2037,63794.40521849047
SSP1,24,2038,64035.850160451664
SSP1,24,2039,64277.29510241285
SSP1,24,2040,64518.740044374026
SSP1,24,2041,64692.09345636454
SSP1,24,2042,64865.446868355066
SSP1,24,2043,65038.80028034557
SSP1,24,2044,65212.1536923361
SSP1,24,2045,65385.50710432661
SSP1,24,2046,65488.914512709554
SSP1,24,2047,65592.32192109249
SSP1,24,2048,65695.72932947542
SSP1,24,2049,65799.13673785837
SSP1,24,2050,65902.54414624131
SSP1,24,2051,65929.49964596442
SSP1,24,2052,65956.45514568753
SSP1,24,2053,65983.41064541067
SSP1,24,2054,66010.36614513378
SSP1,24,2055,66037.3216448569
SSP1,24,2056,65983.04311769475
SSP1,24,2057,65928.76459053259
SSP1,24,2058,65874.48606337044
SSP1,24,2059,65820.20753620828
SSP1,24,2060,65765.92900904611
SSP1,24,2061,65633.29494113526
SSP1,24,2062,65500.66087322439
SSP1,24,2063,65368.02680531354
SSP1,24,2064,65235.392737402675
SSP1,24,2065,65102.758669491814
SSP1,24,2066,64889.84205670281
SSP1,24,2067,64676.92544391382
SSP1,24,2068,64464.00883112481
SSP1,24,2069,64251.09221833581
SSP1,24,2070,64038.17560554682
SSP1,24,2071,63749.19649548572
SSP1,24,2072,63460.2173854246
SSP1,24,2073,63171.23827536349
SSP1,24,2074,62882.25916530237
SSP1,24,2075,62593.28005524127
SSP1,24,2076,62239.40686046067
SSP1,24,2077,61885.533665680065
SSP1,24,2078,61531.660470899486
SSP1,24,2079,61177.78727611889
SSP1,24,2080,60823.9140813383
SSP1,24,2081,60418.942622867144
SSP1,24,2082,60013.97116439599
SSP1,24,2083,59608.99970592482
SSP1,24,2084,59204.02824745366
SSP1,24,2085,58799.0567889825
SSP1,24,2086,58355.56159460911
SSP1,24,2087,57912.06640023572
SSP1,24,2088,57468.571205862325
SSP1,24,2089,57025.076011488934
SSP1,24,2090,56581.580817115544
SSP1,24,2091,56107.70294889683
SSP1,24,2092,55633.825080678114
SSP1,24,2093,55159.94721245939
SSP1,24,2094,54686.06934424066
SSP1,24,2095,54212.19147602195
SSP1,24,2096,53715.48081552416
SSP1,24,2097,53218.77015502638
SSP1,24,2098,52722.0594945286
SSP1,24,2099,52225.348834030825
SSP1,24,2100,51728.638173533036
SSP1,25,2016,32012.140208555087
SSP1,25,2017,32354.877417110172
SSP1,25,2018,32697.614625665257
SSP1,25,2019,33040.351834220346
SSP1,25,2020,33383.089042775435
SSP1,25,2021,33676.51766982024
SSP1,25,2022,33969.94629686504
SSP1,25,2023,34263.374923909854
SSP1,25,2024,34556.80355095466
SSP1,25,2025,34850.23217799947
SSP1,25,2026,35090.10860506054
SSP1,25,2027,35329.98503212162
SSP1,25,2028,35569.861459182684
SSP1,25,2029,35809.73788624376
SSP1,25,2030,36049.61431330484
SSP1,25,2031,36245.383695451776
SSP1,25,2032,36441.15307759873
SSP1,25,2033,36636.92245974567
SSP1,25,2034,36832.69184189262
SSP1,25,2035,37028.46122403957
SSP1,25,2036,37172.04647049404
SSP1,25,2037,37315.63171694849
SSP1,25,2038,37459.21696340296
SSP1,25,2039,37602.80220985742
SSP1,25,2040,37746.38745631189
SSP1,25,2041,37836.609095617605
SSP1,25,2042,37926.83073492333
SSP1,25,2043,38017.05237422905
SSP1,25,2044,38107.27401353478
SSP1,25,2045,38197.4956528405
SSP1,25,2046,38235.928927993235
SSP1,25,2047,38274.36220314595
SSP1,25,2048,38312.79547829869
SSP1,25,2049,38351.22875345142
SSP1,25,2050,38389.662028604136
SSP1,25,2051,38384.21611290713
SSP1,25,2052,38378.77019721013
SSP1,25,2053,38373.324281513116
SSP1,25,2054,38367.878365816105
SSP1,25,2055,38362.43245011911
SSP1,25,2056,38315.6241805151
SSP1,25,2057,38268.8159109111
SSP1,25,2058,38222.0076413071
SSP1,25,2059,38175.1993717031
SSP1,25,2060,38128.39110209911
SSP1,25,2061,38042.26682310178
SSP1,25,2062,37956.14254410446
SSP1,25,2063,37870.01826510714
SSP1,25,2064,37783.89398610982
SSP1,25,2065,37697.7697071125
SSP1,25,2066,37574.10423643265
SSP1,25,2067,37450.438765752806
SSP1,25,2068,37326.77329507295
SSP1,25,2069,37203.107824393104
SSP1,25,2070,37079.44235371325
SSP1,25,2071,36920.48868847538
SSP1,25,2072,36761.53502323751
SSP1,25,2073,36602.58135799963
SSP1,25,2074,36443.62769276177
SSP1,25,2075,36284.6740275239
SSP1,25,2076,36093.19398458105
SSP1,25,2077,35901.7139416382
SSP1,25,2078,35710.23389869535
SSP1,25,2079,35518.7538557525
SSP1,25,2080,35327.27381280965
SSP1,25,2081,35101.65720264688
SSP1,25,2082,34876.04059248412
SSP1,25,2083,34650.42398232136
SSP1,25,2084,34424.80737215858
SSP1,25,2085,34199.19076199582
SSP1,25,2086,33925.07782911707
SSP1,25,2087,33650.96489623832
SSP1,25,2088,33376.851963359564
SSP1,25,2089,33102.73903048082
SSP1,25,2090,32828.62609760207
SSP1,25,2091,32515.588105296407
SSP1,25,2092,32202.55011299075
SSP1,25,2093,31889.512120685078
SSP1,25,2094,31576.47412837942
SSP1,25,2095,31263.43613607376
SSP1,25,2096,30921.723084630903
SSP1,25,2097,30580.01003318805
SSP1,25,2098,30238.296981745196
SSP1,25,2099,29896.58393030234
SSP1,25,2100,29554.870878859478
SSP1,26,2016,86246.13782827817
SSP1,26,2017,86869.68365655634
SSP1,26,2018,87493.2294848345
SSP1,26,2019,88116.77531311268
SSP1,26,2020,88740.32114139084
SSP1,26,2021,89226.8444773202
SSP1,26,2022,89713.36781324954
SSP1,26,2023,90199.89114917892
SSP1,26,2024,90686.41448510827
SSP1,26,2025,91172.93782103762
SSP1,26,2026,91513.59526782668
SSP1,26,2027,91854.25271461574
SSP1,26,2028,92194.91016140478
SSP1,26,2029,92535.56760819384
SSP1,26,2030,92876.22505498289
SSP1,26,2031,93106.27387516812
SSP1,26,2032,93336.32269535334
SSP1,26,2033,93566.37151553859
SSP1,26,2034,93796.42033572383
SSP1,26,2035,94026.46915590906
SSP1,26,2036,94136.00663513907
SSP1,26,2037,94245.54411436908
SSP1,26,2038,94355.0815935991
SSP1,26,2039,94464.61907282911
SSP1,26,2040,94574.15655205912
SSP1,26,2041,94559.05737759719
SSP1,26,2042,94543.95820313523
SSP1,26,2043,94528.8590286733
SSP1,26,2044,94513.75985421134
SSP1,26,2045,94498.66067974939
SSP1,26,2046,94363.47217104273
SSP1,26,2047,94228.28366233605
SSP1,26,2048,94093.09515362937
SSP1,26,2049,93957.90664492268
SSP1,26,2050,93822.718136216
SSP1,26,2051,93588.72411399607
SSP1,26,2052,93354.73009177615
SSP1,26,2053,93120.73606955621
SSP1,26,2054,92886.74204733627
SSP1,26,2055,92652.74802511634
SSP1,26,2056,92329.26553468248
SSP1,26,2057,92005.78304424862
SSP1,26,2058,91682.30055381474
SSP1,26,2059,91358.81806338088
SSP1,26,2060,91035.335572947
SSP1,26,2061,90655.40072151866
SSP1,26,2062,90275.46587009031
SSP1,26,2063,89895.53101866196
SSP1,26,2064,89515.59616723361
SSP1,26,2065,89135.66131580525
SSP1,26,2066,88700.87578550473
SSP1,26,2067,88266.09025520417
SSP1,26,2068,87831.30472490365
SSP1,26,2069,87396.5191946031
SSP1,26,2070,86961.73366430256
SSP1,26,2071,86468.44116427268
SSP1,26,2072,85975.14866424279
SSP1,26,2073,85481.8561642129
SSP1,26,2074,84988.56366418304
SSP1,26,2075,84495.27116415314
SSP1,26,2076,83946.45514237718
SSP1,26,2077,83397.6391206012
SSP1,26,2078,82848.82309882526
SSP1,26,2079,82300.00707704929
SSP1,26,2080,81751.19105527332
SSP1,26,2081,81143.82724119778
SSP1,26,2082,80536.46342712225
SSP1,26,2083,79929.0996130467
SSP1,26,2084,79321.73579897115
SSP1,26,2085,78714.3719848956
SSP1,26,2086,78050.53403060886
SSP1,26,2087,77386.69607632211
SSP1,26,2088,76722.85812203537
SSP1,26,2089,76059.02016774862
SSP1,26,2090,75395.18221346189
SSP1,26,2091,74668.94830789362
SSP1,26,2092,73942.71440232533
SSP1,26,2093,73216.48049675707
SSP1,26,2094,72490.24659118878
SSP1,26,2095,71764.01268562052
SSP1,26,2096,70985.93082407904
SSP1,26,2097,70207.84896253758
SSP1,26,2098,69429.76710099612
SSP1,26,2099,68651.68523945466
SSP1,26,2100,67873.60337791318
SSP1,27,2016,242551.52127351626
SSP1,27,2017,245327.31454703253
SSP1,27,2018,248103.10782054876
SSP1,27,2019,250878.90109406505
SSP1,27,2020,253654.69436758128
SSP1,27,2021,256089.77816190675
SSP1,27,2022,258524.86195623223
SSP1,27,2023,260959.94575055767
SSP1,27,2024,263395.0295448832
SSP1,27,2025,265830.11333920865
SSP1,27,2026,267818.9541466378
SSP1,27,2027,269807.794954067
SSP1,27,2028,271796.6357614962
SSP1,27,2029,273785.47656892537
SSP1,27,2030,275774.31737635453
SSP1,27,2031,277419.5368944044
SSP1,27,2032,279064.7564124542
SSP1,27,2033,280709.975930504
SSP1,27,2034,282355.1954485538
SSP1,27,2035,284000.4149666036
SSP1,27,2036,285245.7608817048
SSP1,27,2037,286491.10679680586
SSP1,27,2038,287736.45271190704
SSP1,27,2039,288981.7986270081
SSP1,27,2040,290227.1445421093
SSP1,27,2041,291032.8482497632
SSP1,27,2042,291838.55195741716
SSP1,27,2043,292644.2556650711
SSP1,27,2044,293449.95937272505
SSP1,27,2045,294255.663080379
SSP1,27,2046,294605.9357911625
SSP1,27,2047,294956.20850194595
SSP1,27,2048,295306.48121272936
SSP1,27,2049,295656.7539235129
SSP1,27,2050,296007.0266342963
SSP1,27,2051,295963.81327474746
SSP1,27,2052,295920.5999151985
SSP1,27,2053,295877.38655564963
SSP1,27,2054,295834.17319610075
SSP1,27,2055,295790.95983655186
SSP1,27,2056,295379.10085117916
SSP1,27,2057,294967.24186580634
SSP1,27,2058,294555.3828804336
SSP1,27,2059,294143.52389506076
SSP1,27,2060,293731.664909688
SSP1,27,2061,293041.1434552753
SSP1,27,2062,292350.6220008625
SSP1,27,2063,291660.1005464498
SSP1,27,2064,290969.57909203705
SSP1,27,2065,290279.0576376243
SSP1,27,2066,289323.91020175954
SSP1,27,2067,288368.7627658949
SSP1,27,2068,287413.61533003015
SSP1,27,2069,286458.4678941655
SSP1,27,2070,285503.32045830076
SSP1,27,2071,284296.64222368685
SSP1,27,2072,283089.96398907294
SSP1,27,2073,281883.28575445904
SSP1,27,2074,280676.60751984507
SSP1,27,2075,279469.92928523116
SSP1,27,2076,278031.9226352911
SSP1,27,2077,276593.9159853511
SSP1,27,2078,275155.90933541104
SSP1,27,2079,273717.902685471
SSP1,27,2080,272279.89603553095
SSP1,27,2081,270640.5344445318
SSP1,27,2082,269001.17285353265
SSP1,27,2083,267361.81126253353
SSP1,27,2084,265722.44967153436
SSP1,27,2085,264083.08808053524
SSP1,27,2086,262259.7971904117
SSP1,27,2087,260436.50630028828
SSP1,27,2088,258613.21541016482
SSP1,27,2089,256789.9245200414
SSP1,27,2090,254966.6336299179
SSP1,27,2091,252997.65697882583
SSP1,27,2092,251028.68032773377
SSP1,27,2093,249059.70367664171
SSP1,27,2094,247090.72702554968
SSP1,27,2095,245121.75037445762
SSP1,27,2096,243034.4271586845
SSP1,27,2097,240947.10394291137
SSP1,27,2098,238859.78072713828
SSP1,27,2099,236772.45751136512
SSP1,27,2100,234685.134295592
SSP1,28,2016,50952.03676063616
SSP1,28,2017,51080.980521272315
SSP1,28,2018,51209.92428190849
SSP1,28,2019,51338.868042544644
SSP1,28,2020,51467.81180318081
SSP1,28,2021,51561.55925760575
SSP1,28,2022,51655.3067120307
SSP1,28,2023,51749.05416645564
SSP1,28,2024,51842.80162088058
SSP1,28,2025,51936.54907530553
SSP1,28,2026,51986.519370648304
SSP1,28,2027,52036.48966599109
SSP1,28,2028,52086.45996133388
SSP1,28,2029,52136.430256676664
SSP1,28,2030,52186.40055201945
SSP1,28,2031,52179.19491840299
SSP1,28,2032,52171.98928478654
SSP1,28,2033,52164.783651170066
SSP1,28,2034,52157.57801755362
SSP1,28,2035,52150.37238393716
SSP1,28,2036,52079.04558074063
SSP1,28,2037,52007.7187775441
SSP1,28,2038,51936.39197434757
SSP1,28,2039,51865.065171151036
SSP1,28,2040,51793.7383679545
SSP1,28,2041,51660.82193850918
SSP1,28,2042,51527.905509063865
SSP1,28,2043,51394.98907961855
SSP1,28,2044,51262.072650173235
SSP1,28,2045,51129.15622072792
SSP1,28,2046,50939.574697307246
SSP1,28,2047,50749.99317388656
SSP1,28,2048,50560.41165046589
SSP1,28,2049,50370.83012704521
SSP1,28,2050,50181.248603624525
SSP1,28,2051,49945.502544929645
SSP1,28,2052,49709.75648623476
SSP1,28,2053,49474.010427539884
SSP1,28,2054,49238.264368845004
SSP1,28,2055,49002.51831015013
SSP1,28,2056,48733.089143912905
SSP1,28,2057,48463.659977675685
SSP1,28,2058,48194.230811438465
SSP1,28,2059,47924.801645201245
SSP1,28,2060,47655.372478964026
SSP1,28,2061,47362.06074559714
SSP1,28,2062,47068.74901223024
SSP1,28,2063,46775.43727886336
SSP1,28,2064,46482.12554549646
SSP1,28,2065,46188.81381212958
SSP1,28,2066,45859.51491655243
SSP1,28,2067,45530.21602097529
SSP1,28,2068,45200.91712539815
SSP1,28,2069,44871.61822982101
SSP1,28,2070,44542.31933424386
SSP1,28,2071,44174.74188576351
SSP1,28,2072,43807.16443728316
SSP1,28,2073,43439.5869888028
SSP1,28,2074,43072.00954032245
SSP1,28,2075,42704.43209184209
SSP1,28,2076,42322.91696644746
SSP1,28,2077,41941.40184105283
SSP1,28,2078,41559.886715658206
SSP1,28,2079,41178.371590263574
SSP1,28,2080,40796.856464868935
SSP1,28,2081,40418.12444983474
SSP1,28,2082,40039.39243480054
SSP1,28,2083,39660.66041976634
SSP1,28,2084,39281.92840473214
SSP1,28,2085,38903.19638969794
SSP1,28,2086,38525.348154473104
SSP1,28,2087,38147.49991924827
SSP1,28,2088,37769.65168402345
SSP1,28,2089,37391.803448798615
SSP1,28,2090,37013.955213573776
SSP1,28,2091,36623.95991193718
SSP1,28,2092,36233.96461030056
SSP1,28,2093,35843.96930866396
SSP1,28,2094,35453.97400702735
SSP1,28,2095,35063.97870539075
SSP1,28,2096,34680.336368470365
SSP1,28,2097,34296.69403154999
SSP1,28,2098,33913.051694629605
SSP1,28,2099,33529.40935770923
SSP1,28,2100,33145.767020788844
SSP1,29,2016,416128.5208366088
SSP1,29,2017,419516.3166732175
SSP1,29,2018,422904.11250982626
SSP1,29,2019,426291.908346435
SSP1,29,2020,429679.7041830438
SSP1,29,2021,432386.8112056082
SSP1,29,2022,435093.91822817264
SSP1,29,2023,437801.025250737
SSP1,29,2024,440508.1322733014
SSP1,29,2025,443215.2392958658
SSP1,29,2026,445158.6684085786
SSP1,29,2027,447102.09752129135
SSP1,29,2028,449045.52663400414
SSP1,29,2029,450988.95574671694
SSP1,29,2030,452932.3848594297
SSP1,29,2031,454313.1460719482
SSP1,29,2032,455693.9072844667
SSP1,29,2033,457074.6684969852
SSP1,29,2034,458455.4297095037
SSP1,29,2035,459836.1909220223
SSP1,29,2036,460594.2767466532
SSP1,29,2037,461352.3625712842
SSP1,29,2038,462110.4483959152
SSP1,29,2039,462868.53422054613
SSP1,29,2040,463626.6200451771
SSP1,29,2041,463719.31994078273
SSP1,29,2042,463812.01983638835
SSP1,29,2043,463904.719731994
SSP1,29,2044,463997.4196275996
SSP1,29,2045,464090.11952320515
SSP1,29,2046,463548.0103826632
SSP1,29,2047,463005.9012421213
SSP1,29,2048,462463.7921015794
SSP1,29,2049,461921.68296103744
SSP1,29,2050,461379.57382049557
SSP1,29,2051,460319.9783650445
SSP1,29,2052,459260.38290959346
SSP1,29,2053,458200.78745414247
SSP1,29,2054,457141.1919986914
SSP1,29,2055,456081.59654324036
SSP1,29,2056,454586.63165029575
SSP1,29,2057,453091.6667573512
SSP1,29,2058,451596.7018644067
SSP1,29,2059,450101.73697146215
SSP1,29,2060,448606.77207851753
SSP1,29,2061,446749.1162398709
SSP1,29,2062,444891.46040122426
SSP1,29,2063,443033.80456257757
SSP1,29,2064,441176.148723931
SSP1,29,2065,439318.4928852843
SSP1,29,2066,437134.4843755287
SSP1,29,2067,434950.47586577304
SSP1,29,2068,432766.46735601744
SSP1,29,2069,430582.45884626184
SSP1,29,2070,428398.4503365062
SSP1,29,2071,425891.48570612405
SSP1,29,2072,423384.5210757419
SSP1,29,2073,420877.5564453598
SSP1,29,2074,418370.5918149777
SSP1,29,2075,415863.6271845955
SSP1,29,2076,413055.26584587514
SSP1,29,2077,410246.90450715466
SSP1,29,2078,407438.5431684343
SSP1,29,2079,404630.18182971387
SSP1,29,2080,401821.82049099344
SSP1,29,2081,398735.2484003959
SSP1,29,2082,395648.67630979844
SSP1,29,2083,392562.10421920085
SSP1,29,2084,389475.5321286034
SSP1,29,2085,386388.9600380058
SSP1,29,2086,383022.36316401174
SSP1,29,2087,379655.7662900176
SSP1,29,2088,376289.1694160235
SSP1,29,2089,372922.5725420293
SSP1,29,2090,369555.9756680352
SSP1,29,2091,366009.09145508043
SSP1,29,2092,362462.20724212565
SSP1,29,2093,358915.32302917086
SSP1,29,2094,355368.4388162161
SSP1,29,2095,351821.55460326135
SSP1,29,2096,348130.121904167
SSP1,29,2097,344438.6892050727
SSP1,29,2098,340747.25650597847
SSP1,29,2099,337055.8238068841
SSP1,29,2100,333364.3911077899
SSP1,30,2016,23557.477000000003
SSP1,30,2017,23557.477000000003
SSP1,30,2018,23557.477000000003
SSP1,30,2019,23557.477000000003
SSP1,30,2020,23557.477000000003
SSP1,30,2021,23557.477000000003
SSP1,30,2022,23557.477000000003
SSP1,30,2023,23557.477000000003
SSP1,30,2024,23557.477000000003
SSP1,30,2025,23557.477000000003
SSP1,30,2026,23557.477000000003
SSP1,30,2027,23557.477000000003
SSP1,30,2028,23557.477000000003
SSP1,30,2029,23557.477000000003
SSP1,30,2030,23557.477000000003
SSP1,30,2031,23557.477000000003
SSP1,30,2032,23557.477000000003
SSP1,30,2033,23557.477000000003
SSP1,30,2034,23557.477000000003
SSP1,30,2035,23557.477000000003
SSP1,30,2036,23557.477000000003
SSP1,30,2037,23557.477000000003
SSP1,30,2038,23557.477000000003
SSP1,30,2039,23557.477000000003
SSP1,30,2040,23557.477000000003
SSP1,30,2041,23557.477000000003
SSP1,30,2042,23557.477000000003
SSP1,30,2043,23557.477000000003
SSP1,30,2044,23557.477000000003
SSP1,30,2045,23557.477000000003
SSP1,30,2046,23557.477000000003
SSP1,30,2047,23557.477000000003
SSP1,30,2048,23557.477000000003
SSP1,30,2049,23557.477000000003
SSP1,30,2050,23557.477000000003
SSP1,30,2051,23557.477000000003
SSP1,30,2052,23557.477000000003
SSP1,30,2053,23557.477000000003
SSP1,30,2054,23557.477000000003
SSP1,30,2055,23557.477000000003
SSP1,30,2056,23557.477000000003
SSP1,30,2057,23557.477000000003
SSP1,30,2058,23557.477000000003
SSP1,30,2059,23557.477000000003
SSP1,30,2060,23557.477000000003
SSP1,30,2061,23557.477000000003
SSP1,30,2062,23557.477000000003
SSP1,30,2063,23557.477000000003
SSP1,30,2064,23557.477000000003
SSP1,30,2065,23557.477000000003
SSP1,30,2066,23557.477000000003
SSP1,30,2067,23557.477000000003
SSP1,30,2068,23557.477000000003
SSP1,30,2069,23557.477000000003
SSP1,30,2070,23557.477000000003
SSP1,30,2071,23557.477000000003
SSP1,30,2072,23557.477000000003
SSP1,30,2073,23557.477000000003
SSP1,30,2074,23557.477000000003
SSP1,30,2075,23557.477000000003
SSP1,30,2076,23557.477000000003
SSP1,30,2077,23557.477000000003
SSP1,30,2078,23557.477000000003
SSP1,30,2079,23557.477000000003
SSP1,30,2080,23557.477000000003
SSP1,30,2081,23557.477000000003
SSP1,30,2082,23557.477000000003
SSP1,30,2083,23557.477000000003
SSP1,30,2084,23557.477000000003
SSP1,30,2085,23557.477000000003
SSP1,30,2086,23557.477000000003
SSP1,30,2087,23557.477000000003
SSP1,30,2088,23557.477000000003
SSP1,30,2089,23557.477000000003
SSP1,30,2090,23557.477000000003
SSP1,30,2091,23557.477000000003
SSP1,30,2092,23557.477000000003
SSP1,30,2093,23557.477000000003
SSP1,30,2094,23557.477000000003
SSP1,30,2095,23557.477000000003
SSP1,30,2096,23557.477000000003
SSP1,30,2097,23557.477000000003
SSP1,30,2098,23557.477000000003
SSP1,30,2099,23557.477000000003
SSP1,30,2100,23557.477000000003
SSP1,31,2016,43317.670239758554
SSP1,31,2017,43559.92447951709
SSP1,31,2018,43802.17871927564
SSP1,31,2019,44044.43295903418
SSP1,31,2020,44286.68719879273
SSP1,31,2021,44474.408263295685
SSP1,31,2022,44662.12932779865
SSP1,31,2023,44849.85039230161
SSP1,31,2024,45037.571456804566
SSP1,31,2025,45225.29252130753
SSP1,31,2026,45360.0330601557
SSP1,31,2027,45494.77359900388
SSP1,31,2028,45629.51413785205
SSP1,31,2029,45764.25467670023
SSP1,31,2030,45898.99521554839
SSP1,31,2031,45998.709309948135
SSP1,31,2032,46098.423404347894
SSP1,31,2033,46198.13749874764
SSP1,31,2034,46297.851593147396
SSP1,31,2035,46397.56568754715
SSP1,31,2036,46453.40658583103
SSP1,31,2037,46509.2474841149
SSP1,31,2038,46565.08838239879
SSP1,31,2039,46620.92928068267
SSP1,31,2040,46676.770178966544
SSP1,31,2041,46681.636193742146
SSP1,31,2042,46686.50220851773
SSP1,31,2043,46691.368223293335
SSP1,31,2044,46696.23423806892
SSP1,31,2045,46701.10025284451
SSP1,31,2046,46656.34724218947
SSP1,31,2047,46611.59423153442
SSP1,31,2048,46566.84122087938
SSP1,31,2049,46522.08821022433
SSP1,31,2050,46477.33519956928
SSP1,31,2051,46392.79038898439
SSP1,31,2052,46308.24557839949
SSP1,31,2053,46223.700767814575
SSP1,31,2054,46139.15595722968
SSP1,31,2055,46054.61114664479
SSP1,31,2056,45934.241237062095
SSP1,31,2057,45813.8713274794
SSP1,31,2058,45693.5014178967
SSP1,31,2059,45573.13150831401
SSP1,31,2060,45452.76159873131
SSP1,31,2061,45302.18372117594
SSP1,31,2062,45151.60584362057
SSP1,31,2063,45001.02796606519
SSP1,31,2064,44850.45008850981
SSP1,31,2065,44699.87221095445
SSP1,31,2066,44518.03672421045
SSP1,31,2067,44336.20123746645
SSP1,31,2068,44154.36575072246
SSP1,31,2069,43972.530263978464
SSP1,31,2070,43790.694777234465
SSP1,31,2071,43578.48075916406
SSP1,31,2072,43366.26674109365
SSP1,31,2073,43154.05272302323
SSP1,31,2074,42941.83870495283
SSP1,31,2075,42729.62468688242
SSP1,31,2076,42487.91513743245
SSP1,31,2077,42246.20558798249
SSP1,31,2078,42004.49603853251
SSP1,31,2079,41762.786489082544
SSP1,31,2080,41521.07693963258
SSP1,31,2081,41228.65070783657
SSP1,31,2082,40936.22447604057
SSP1,31,2083,40643.79824424456
SSP1,31,2084,40351.372012448555
SSP1,31,2085,40058.94578065255
SSP1,31,2086,39726.457505771075
SSP1,31,2087,39393.969230889605
SSP1,31,2088,39061.480956008134
SSP1,31,2089,38728.992681126656
SSP1,31,2090,38396.504406245185
SSP1,31,2091,38035.1151908975
SSP1,31,2092,37673.72597554981
SSP1,31,2093,37312.336760202124
SSP1,31,2094,36950.94754485444
SSP1,31,2095,36589.558329506755
SSP1,31,2096,36208.20570330584
SSP1,31,2097,35826.853077104926
SSP1,31,2098,35445.50045090401
SSP1,31,2099,35064.147824703105
SSP1,31,2100,34682.79519850219
SSP1,32,2016,47984.25479882843
SSP1,32,2017,48447.842597656854
SSP1,32,2018,48911.430396485295
SSP1,32,2019,49375.01819531372
SSP1,32,2020,49838.605994142155
SSP1,32,2021,50229.79987446981
SSP1,32,2022,50620.99375479747
SSP1,32,2023,51012.187635125134
SSP1,32,2024,51403.381515452784
SSP1,32,2025,51794.57539578044
SSP1,32,2026,52108.47483547765
SSP1,32,2027,52422.374275174865
SSP1,32,2028,52736.273714872084
SSP1,32,2029,53050.1731545693
SSP1,32,2030,53364.0725942665
SSP1,32,2031,53617.03867903284
SSP1,32,2032,53870.004763799174
SSP1,32,2033,54122.970848565514
SSP1,32,2034,54375.93693333185
SSP1,32,2035,54628.903018098186
SSP1,32,2036,54811.05339379174
SSP1,32,2037,54993.203769485306
SSP1,32,2038,55175.35414517887
SSP1,32,2039,55357.504520872426
SSP1,32,2040,55539.65489656599
SSP1,32,2041,55646.39158855682
SSP1,32,2042,55753.128280547644
SSP1,32,2043,55859.86497253847
SSP1,32,2044,55966.60166452929
SSP1,32,2045,56073.338356520115
SSP1,32,2046,56105.86678212311
SSP1,32,2047,56138.395207726106
SSP1,32,2048,56170.92363332908
SSP1,32,2049,56203.45205893208
SSP1,32,2050,56235.980484535074
SSP1,32,2051,56205.433642437594
SSP1,32,2052,56174.88680034011
SSP1,32,2053,56144.33995824262
SSP1,32,2054,56113.79311614513
SSP1,32,2055,56083.24627404765
SSP1,32,2056,55994.387066571435
