# L102.gdp_mil90usd_GCAM3_ctry_Y divided by population from L101.Pop_thous_GCAM3_ctry_Y
iso,year,value
mar,2096,16.152261185205894
mar,2097,16.45558744687418
mar,2098,16.76276126767433
mar,2099,17.073771993618656
mar,2100,17.388614810382258
mda,2016,1.4093895609731821
mda,2017,1.4858238255437337
mda,2018,1.5638144415437445
mda,2019,1.6434277806590143
mda,2020,1.7247310538661023
mda,2021,1.8193646557480214
mda,2022,1.9158487274828913
mda,2023,2.0142752434161464
mda,2024,2.1147364216422466
mda,2025,2.217325398042074
mda,2026,2.3363467297336795
mda,2027,2.45790137241284
mda,2028,2.582088877713935
mda,2029,2.7090123521890446
mda,2030,2.8387788483098952
mda,2031,2.9851606404681914
mda,2032,3.1350798211157906
mda,2033,3.288664749220444
mda,2034,3.44605054336667
mda,2035,3.6073794710516727
mda,2036,3.797552755956411
mda,2037,3.9929438877303634
mda,2038,4.1937255244051705
mda,2039,4.4000822861269535
mda,2040,4.612211261278173
mda,2041,4.843104552083912
mda,2042,5.0809555693724064
mda,2043,5.326018261420615
mda,2044,5.578563210196457
mda,2045,5.83887861132313
mda,2046,6.121159084051663
mda,2047,6.412103857009459
mda,2048,6.7120597521776535
mda,2049,7.02139560629621
mda,2050,7.340503803755243
mda,2051,7.65186997970046
mda,2052,7.972621112918492
mda,2053,8.30318056345624
mda,2054,8.643997320220205
mda,2055,8.995547978601833
mda,2056,9.351657233090865
mda,2057,9.718071198348264
mda,2058,10.095293997019537
mda,2059,10.483859489082013
mda,2060,10.884333744580259
mda,2061,11.30719746657338
mda,2062,11.74254919393344
mda,2063,12.190982594905265
mda,2064,12.653126482334308
mda,2065,13.129647653439129
mda,2066,13.63163571145285
mda,2067,14.147857932008176
mda,2068,14.678991742318296
mda,2069,15.22575409812311
mda,2070,15.788904669462134
mda,2071,16.361081845732386
mda,2072,16.949075641902077
mda,2073,17.55364862122166
mda,2074,18.175607625944785
mda,2075,18.8158073329211
mda,2076,19.48851452973953
mda,2077,20.179039868903367
mda,2078,20.888213174885838
mda,2079,21.616911836191594
mda,2080,22.36606450176954
mda,2081,23.150334363460775
mda,2082,23.95346571812974
mda,2083,24.776286456797425
mda,2084,25.61966891070295
mda,2085,26.48453310721586
mda,2086,27.379826904000883
mda,2087,28.292878637757678
mda,2088,29.224393129282234
mda,2089,30.175108726430405
mda,2090,31.145799536981993
mda,2091,32.206230738717686
mda,2092,33.28192736598791
mda,2093,34.37343166809995
mda,2094,35.48130794637239
mda,2095,36.60614385197014
mda,2096,37.7596177912116
mda,2097,38.92957867628614
mda,2098,40.11646951139044
mda,2099,41.32074990651084
mda,2100,42.54289687073457
mdg,2016,0.38261716871179857
mdg,2017,0.3855304024945953
mdg,2018,0.38845090944476185
mdg,2019,0.3913622138129037
mdg,2020,0.3942520450533728
mdg,2021,0.4038635500997281
mdg,2022,0.4129504762309444
mdg,2023,0.42156945472025026
mdg,2024,0.42976757991271386
mdg,2025,0.4375845100962619
mdg,2026,0.4513733423043021
mdg,2027,0.46437519337738675
mdg,2028,0.4766808663379444
mdg,2029,0.48836555207469495
mdg,2030,0.4994922157425181
mdg,2031,0.5167631526329024
mdg,2032,0.5330879914216338
mdg,2033,0.5485694251022162
mdg,2034,0.5632935437988956
mdg,2035,0.5773332347742612
mdg,2036,0.6002118195248093
mdg,2037,0.6220495355966253
mdg,2038,0.6429568925740571
mdg,2039,0.6630264706951124
mdg,2040,0.6823365727364801
mdg,2041,0.7116607296567914
mdg,2042,0.7397853141700346
mdg,2043,0.7668281842769457
mdg,2044,0.7928887357246268
mdg,2045,0.8180515894628295
mdg,2046,0.8570274226784813
mdg,2047,0.8948213836378723
mdg,2048,0.931540942080743
mdg,2049,0.9672769177785442
mdg,2050,1.0021067694050747
mdg,2051,1.0501234735270215
mdg,2052,1.0967499397616445
mdg,2053,1.1420891485715614
mdg,2054,1.1862297941904902
mdg,2055,1.2292489900602956
mdg,2056,1.2905663076580873
mdg,2057,1.350614238538778
mdg,2058,1.4094730545169283
mdg,2059,1.4672122155191298
mdg,2060,1.52389239213172
mdg,2061,1.5984867758379115
mdg,2062,1.6717582110835205
mdg,2063,1.7437739533692342
mdg,2064,1.8145931170663778
mdg,2065,1.8842681358071134
mdg,2066,1.979478074410417
mdg,2067,2.0737503858834683
mdg,2068,2.1671256305203173
mdg,2069,2.2596392893205355
mdg,2070,2.351322667416181
mdg,2071,2.4627967485870523
mdg,2072,2.5732835905269527
mdg,2073,2.6828192644061457
mdg,2074,2.7914356677848526
mdg,2075,2.899161233969822
mdg,2076,3.0315523407286693
mdg,2077,3.1632892332541256
mdg,2078,3.2943990199747932
mdg,2079,3.4249053534698715
mdg,2080,3.5548290040328796
mdg,2081,3.707594813068614
mdg,2082,3.8598835956533764
mdg,2083,4.011718167065197
mdg,2084,4.163118363420823
mdg,2085,4.314101515628207
mdg,2086,4.498847145301073
mdg,2087,4.683833778996272
mdg,2088,4.869073294224692
mdg,2089,5.054575990002343
mdg,2090,5.240350825889641
mdg,2091,5.462627731939036
mdg,2092,5.68593412097443
mdg,2093,5.910277643745045
mdg,2094,6.13566556394885
mdg,2095,6.362104818395137
mdg,2096,6.598439144872546
mdg,2097,6.835291314804277
mdg,2098,7.072671517906498
mdg,2099,7.310588827720636
mdg,2100,7.549051350993213
mdv,2016,2.6893302340602347
mdv,2017,2.77200467560122
mdv,2018,2.851587501929162
mdv,2019,2.9282858803385987
mdv,2020,3.0022832458104363
mdv,2021,3.106423350560465
mdv,2022,3.2072075842966132
mdv,2023,3.3048286611097972
mdv,2024,3.3994598215339407
mdv,2025,3.4912579439802114
mdv,2026,3.623840404214893
mdv,2027,3.752975253265018
mdv,2028,3.8788174629745025
mdv,2029,4.001509702548155
mdv,2030,4.121183976054335
mdv,2031,4.280512245381174
mdv,2032,4.4365432500536395
mdv,2033,4.58938935913448
mdv,2034,4.739156417597706
mdv,2035,4.8859444208434155
mdv,2036,5.069713944096379
mdv,2037,5.250191850653304
mdv,2038,5.427469395193096
mdv,2039,5.601633933752449
mdv,2040,5.772769213242499
mdv,2041,5.985164124900793
mdv,2042,6.194204437954368
mdv,2043,6.399971556443017
mdv,2044,6.6025437794401025
mdv,2045,6.801996518587465
mdv,2046,7.033252697438984
mdv,2047,7.261191121403921
mdv,2048,7.485894385661255
mdv,2049,7.707440899884432
mdv,2050,7.92590530716588
mdv,2051,8.195783338742359
mdv,2052,8.462429116106781
mdv,2053,8.725931694737326
mdv,2054,8.986373930393805
mdv,2055,9.243833207488034
mdv,2056,9.551181619003028
mdv,2057,9.855893490664739
mdv,2058,10.158036054793078
mdv,2059,10.457671487241248
mdv,2060,10.754857504260885
mdv,2061,11.127610076257389
mdv,2062,11.49877691003996
mdv,2063,11.868395115504589
mdv,2064,12.236498700216494
mdv,2065,12.603118933673258
mdv,2066,13.011439092957712
mdv,2067,13.419470203115708
mdv,2068,13.827227928223362
mdv,2069,14.234726549356878
mdv,2070,14.641979119891646
mdv,2071,15.123758541702724
mdv,2072,15.606789153258655
mdv,2073,16.091101260187205
mdv,2074,16.576723269667255
mdv,2075,17.063681898754563
mdv,2076,17.57508277464861
mdv,2077,18.08932708813467
mdv,2078,18.60647939591994
mdv,2079,19.126601963025074
mdv,2080,19.649755039330138
mdv,2081,20.229749882371625
mdv,2082,20.81464101862329
mdv,2083,21.404552650148897
mdv,2084,21.999606899839847
mdv,2085,22.599924175052593
mdv,2086,23.246303119460908
mdv,2087,23.90001414073667
mdv,2088,24.561250371513502
mdv,2089,25.230205097595494
mdv,2090,25.907072155677877
mdv,2091,26.65916531084946
mdv,2092,27.421075567478944
mdv,2093,28.193071831596512
mdv,2094,28.975425593620802
mdv,2095,29.768411405036204
mdv,2096,30.584595765043225
mdv,2097,31.410567420918895
mdv,2098,32.246582507634194
mdv,2099,33.09289973746522
mdv,2100,33.9497808199332
mex,2016,7.447765415637355
mex,2017,7.537139251741615
mex,2018,7.625067608346475
mex,2019,7.711524623818491
mex,2020,7.796496162352113
mex,2021,7.910554126172397
mex,2022,8.022512982874654
mex,2023,8.132405774150515
mex,2024,8.240268280827161
mex,2025,8.34613826038115
mex,2026,8.487949314162513
mex,2027,8.627074159821982
mex,2028,8.76358320985044
mex,2029,8.897544873357278
mex,2030,9.029025567464835
mex,2031,9.174595176886376
mex,2032,9.317735161913328
mex,2033,9.45850524282929
mex,2034,9.596963116766174
mex,2035,9.733164556270086
mex,2036,9.916351076926144
mex,2037,10.096682721259901
mex,2038,10.27422307372792
mex,2039,10.44903388663142
mex,2040,10.621175144939778
mex,2041,10.818290567071461
mex,2042,11.012785281907753
mex,2043,11.204708927111172
mex,2044,11.394109896510207
mex,2045,11.581035381727409
mex,2046,11.845198441352352
mex,2047,12.106189356956117
mex,2048,12.364054916781111
mex,2049,12.618841556913502
mex,2050,12.870595298140554
mex,2051,13.145099310763042
mex,2052,13.41686749523551
mex,2053,13.685931475701699
mex,2054,13.952322802261428
mex,2055,14.216072903884706
mex,2056,14.573476804452921
mex,2057,14.927702498462086
mex,2058,15.278773772200049
mex,2059,15.626715288133633
mex,2060,15.971552445485635
mex,2061,16.394872337934594
mex,2062,16.81485763389518
mex,2063,17.231515599641373
mex,2064,17.644855496193017
mex,2065,18.05488835335223
mex,2066,18.606719799400253
mex,2067,19.154059913199443
mex,2068,19.696904609294194
mex,2069,20.235253415293844
mex,2070,20.76910910161569
mex,2071,21.415404491068987
mex,2072,22.0568323521348
mex,2073,22.693368958776116
mex,2074,23.32499514441023
mex,2075,23.951695880860125
mex,2076,24.72109590809952
mex,2077,25.485173951807703
mex,2078,26.243882859260008
mex,2079,26.997181112707505
mex,2080,27.745032350301702
mex,2081,28.61114163974378
mex,2082,29.47232514513334
mex,2083,30.32851161290387
mex,2084,31.17963551692395
mex,2085,32.02563661177625
mex,2086,32.97259074389871
mex,2087,33.915460591038865
mex,2088,34.85415431313833
mex,2089,35.788585538754155
mex,2090,36.718672965007606
mex,2091,37.679590619302665
mex,2092,38.637977028194875
mex,2093,39.59373586738354
mex,2094,40.54677497067724
mex,2095,41.49700603623218
mex,2096,42.58492238293657
mex,2097,43.66795065114025
mex,2098,44.74598487251744
mex,2099,45.81892434694044
mex,2100,46.88667328529526
mkd,2016,5.211709389838392
mkd,2017,5.417986895659322
mkd,2018,5.623555603573838
mkd,2019,5.828435627877133
mkd,2020,6.032645925216941
mkd,2021,6.258828342843887
mkd,2022,6.483694553790921
mkd,2023,6.707299450228329
mkd,2024,6.929693440682584
mkd,2025,7.150922996123424
mkd,2026,7.422682543446868
mkd,2027,7.693565861638607
mkd,2028,7.963578672416483
mkd,2029,8.232727461003002
mkd,2030,8.501019379367156
mkd,2031,8.7959418395399709
mkd,2032,9.089883393730378
mkd,2033,9.382861644657412
mkd,2034,9.674894006264461
mkd,2035,9.965997717339725
mkd,2036,10.36967971205109
mkd,2037,10.774304941887568
mkd,2038,11.179742433980788
mkd,2039,11.58587198124753
mkd,2040,11.992583191766728
mkd,2041,12.428109550695682
mkd,2042,12.865410549152628
mkd,2043,13.304381763449415
mkd,2044,13.744926682462577
mkd,2045,14.186956133818502
mkd,2046,14.737356365914398
mkd,2047,15.291196631682823
mkd,2048,15.848321145958773
mkd,2049,16.40858415886641
mkd,2050,16.971849316020098
mkd,2051,17.496579867481334
mkd,2052,18.025232776905458
mkd,2053,18.557780566351074
mkd,2054,19.094201146701366
mkd,2055,19.634477606128648
mkd,2056,20.28593099486311
mkd,2057,20.942773690899614
mkd,2058,21.60495874947523
mkd,2059,22.272446323059924
mkd,2060,22.945203378391735
mkd,2061,23.595598052815596
mkd,2062,24.252263654803574
mkd,2063,24.91524924625806
mkd,2064,25.584609354596086
mkd,2065,26.26040393820912
mkd,2066,27.078878436387672
mkd,2067,27.905260172556794
mkd,2068,28.739576988139547
mkd,2069,29.581861748889914
mkd,2070,30.432152267622218
mkd,2071,31.279766644010472
mkd,2072,32.13724721385089
mkd,2073,33.00471914968625
mkd,2074,33.882313127364746
mkd,2075,34.77016542471712
mkd,2076,35.70486958274423
mkd,2077,36.65024376935954
mkd,2078,37.60644671197654
mkd,2079,38.57364190436313
mkd,2080,39.55199772517648
mkd,2081,40.526489131548914
mkd,2082,41.51206051672695
mkd,2083,42.50891151625474
mkd,2084,43.51724654905766
mkd,2085,44.5372749713964
mkd,2086,45.682194143953346
mkd,2087,46.83588846081882
mkd,2088,47.998512604241064
mkd,2089,49.17022289472122
mkd,2090,50.351177368883754
mkd,2091,51.6953792873732
mkd,2092,53.0418441598198
mkd,2093,54.39070771010341
mkd,2094,55.742104616998716
mkd,2095,57.09616863565929
mkd,2096,58.45976943391054
mkd,2097,59.834686235717335
mkd,2098,61.22124217778863
mkd,2099,62.619765328297966
mkd,2100,64.03058898181463
mli,2016,0.4394949343063816
mli,2017,0.4454882292347389
mli,2018,0.4512122134470961
mli,2019,0.45668947040438534
mli,2020,0.46193949356371433
mli,2021,0.4731141102242071
mli,2022,0.48357855837365693
mli,2023,0.4934175676890007
mli,2024,0.5027009884742483
mli,2025,0.5114871129264258
mli,2026,0.526334090694565
mli,2027,0.5402486296386906
mli,2028,0.553343195505597
mli,2029,0.565710684338429
mli,2030,0.5774286743725613
mli,2031,0.5957383639343409
mli,2032,0.612961497562035
mli,2033,0.6292198503322893
mli,2034,0.6446153947600209
mli,2035,0.6592343515384116
mli,2036,0.683347741397478
mli,2037,0.706301959244426
mli,2038,0.7282215550747971
mli,2039,0.7492109340196177
mli,2040,0.7693584456594055
mli,2041,0.7996874388426416
mli,2042,0.8287179594644142
mli,2043,0.8565777116045902
mli,2044,0.883374587348161
mli,2045,0.9092005999652631
mli,2046,0.9494271166393917
mli,2047,0.9883949216642085
mli,2048,1.026216715750294
mli,2049,1.0629880079379754
mli,2050,1.0987904892800227
mli,2051,1.1485587357949036
mli,2052,1.1968701901158891
mli,2053,1.243830790026324
mli,2054,1.2895320342586878
mli,2055,1.3340536962883893
mli,2056,1.3981126186859978
mli,2057,1.4608706057672034
mli,2058,1.5224076838591052
mli,2059,1.5827932267814606
mli,2060,1.6420879429977353
mli,2061,1.7199691312261611
mli,2062,1.7964711411050294
mli,2063,1.8716623628902591
mli,2064,1.9456030626681966
mli,2065,2.0183468313613906
mli,2066,2.117117711133562
mli,2067,2.2148877986229776
mli,2068,2.311698731351083
mli,2069,2.4075871080369144
mli,2070,2.5025853769635873
mli,2071,2.6182063272581173
mli,2072,2.732797940809884
mli,2073,2.846396455767533
mli,2074,2.959034017265296
mli,2075,3.0707393696145546
mli,2076,3.207457249982098
mli,2077,3.3434591252057055
mli,2078,3.478772655550834
mli,2079,3.6134220984736958
mli,2080,3.747428870191734
mli,2081,3.9037603948122857
mli,2082,4.059441734593099
mli,2083,4.214498140605171
mli,2084,4.368951843153013
mli,2085,4.52282252704907
mli,2086,4.710079687041373
mli,2087,4.897249525872104
mli,2088,5.084346388416433
mli,2089,5.271382973321265
mli,2090,5.4583705790367185
mli,2091,5.683777029548829
mli,2092,5.90984345132178
mli,2093,6.13657750835205
mli,2094,6.363986444066912
mli,2095,6.592077144605722
mli,2096,6.8290050505567015
mli,2097,7.065910338652588
mli,2098,7.302804365425103
mli,2099,7.539697275457405
mli,2100,7.776598163299306
mlt,2016,20.75221901408355
mlt,2017,21.148111430077012
mlt,2018,21.54277782026326
mlt,2019,21.93626367579775
mlt,2020,22.328611008340694
mlt,2021,22.824618949203874
mlt,2022,23.31924793395074
mlt,2023,23.812549490635927
mlt,2024,24.304571399753442
mlt,2025,24.79535800828975
mlt,2026,25.364501368626108
mlt,2027,25.933709143813108
mlt,2028,26.503046762711318
mlt,2029,27.072575076139337
mlt,2030,27.642350720259422
mlt,2031,28.23497853230839
mlt,2032,28.827832264615903
mlt,2033,29.42100388529386
mlt,2034,30.014579307384807
mlt,2035,30.608638862075065
mlt,2036,31.20993255006843
mlt,2037,31.81469707592138
mlt,2038,32.423025508212625
mlt,2039,33.03500713436852
mlt,2040,33.65072778608858
mlt,2041,34.18035376571132
mlt,2042,34.71393256297879
mlt,2043,35.25150989878366
mlt,2044,35.79313072771221
mlt,2045,36.33883931958252
mlt,2046,36.87149112324288
mlt,2047,37.40987694273885
mlt,2048,37.954036756971306
mlt,2049,38.504012236381236
mlt,2050,39.0598466831288
mlt,2051,39.50088786754253
mlt,2052,39.94651408478825
mlt,2053,40.39671182318661
mlt,2054,40.85147033537915
mlt,2055,41.31078146170357
mlt,2056,41.7945014088357
mlt,2057,42.28432151321663
mlt,2058,42.780242227725275
mlt,2059,43.282267927764934
mlt,2060,43.79040669419706
mlt,2061,44.261060746166116
mlt,2062,44.738163850119236
mlt,2063,45.22171033048436
mlt,2064,45.711699027237415
mlt,2065,46.20813304773991
mlt,2066,46.8382188772216
mlt,2067,47.47765362987142
mlt,2068,48.12653080049738
mlt,2069,48.78494868336952
mlt,2070,49.45301028523722
mlt,2071,50.06267918344776
mlt,2072,50.682013287716444
mlt,2073,51.31110852626443
mlt,2074,51.95006598787087
mlt,2075,52.59899184286417
mlt,2076,53.24268271186031
mlt,2077,53.897138262920954
mlt,2078,54.5624905880382
mlt,2079,55.23887771053845
mlt,2080,55.92644356329186
mlt,2081,56.51355646939096
mlt,2082,57.110483003472034
mlt,2083,57.71732440624405
mlt,2084,58.334187393929064
mlt,2085,58.961184117354144
mlt,2086,59.627431061928924
mlt,2087,60.30268744509997
mlt,2088,60.987077456315816
mlt,2089,61.68072922094009
mlt,2090,62.38377483682609
mlt,2091,63.14015343171883
mlt,2092,63.90288307923459
mlt,2093,64.67209600505355
mlt,2094,65.44792563454357
mlt,2095,66.23050670560295
mlt,2096,66.60313829259275
mlt,2097,66.98316111739665
mlt,2098,67.3705849955103
mlt,2099,67.76542426842529
mlt,2100,68.16769770310306
mmr,2016,0.789611987066233
mmr,2017,0.84105331864764
mmr,2018,0.8919919280101063
mmr,2019,0.9424265627397108
mmr,2020,0.992358332688575
mmr,2021,1.0484867689212258
mmr,2022,1.1041596991438898
mmr,2023,1.1593839512487603
mmr,2024,1.214166670847532
mmr,2025,1.2685151831436194
mmr,2026,1.3287155417825791
mmr,2027,1.38844254319712
mmr,2028,1.4477172845940485
mmr,2029,1.5065586114498575
mmr,2030,1.5649834823600812
mmr,2031,1.627072750420016
mmr,2032,1.6887232463427775
mmr,2033,1.7499733820641636
mmr,2034,1.8108567796810093
mmr,2035,1.871403047117781
mmr,2036,1.9394876799797895
mmr,2037,2.0072373469655083
mmr,2038,2.074694973063868
mmr,2039,2.141898402147584
mmr,2040,2.2088811851263412
mmr,2041,2.289638618918353
mmr,2042,2.370243855529467
mmr,2043,2.450745299452946
mmr,2044,2.531186306980984
mmr,2045,2.6116059275800954
mmr,2046,2.7036582421454853
mmr,2047,2.7957411855720324
