# For the SSP scenarios, SSP GDP projections are scaled to match 
# historical values in the base year (2010).  For the gSSP scenarios 
# IMF growth projections are applied from 2010-2020, and the SSP projections 
# are scaled to match the 2020 values resulting from this process.
GCAM_region_ID,year,value,scenario
11,2100,42029829.99230637,SSP5
12,2016,990959.3797788654,SSP1
12,2017,1023605.8321754555,SSP1
12,2018,1056252.2845720456,SSP1
12,2019,1088898.736968636,SSP1
12,2020,1121545.1893652258,SSP1
12,2021,1157486.3082624879,SSP1
12,2022,1193427.42715975,SSP1
12,2023,1229368.546057012,SSP1
12,2024,1265309.664954274,SSP1
12,2025,1301250.783851536,SSP1
12,2026,1341353.7283420528,SSP1
12,2027,1381456.6728325698,SSP1
12,2028,1421559.6173230866,SSP1
12,2029,1461662.5618136034,SSP1
12,2030,1501765.5063041202,SSP1
12,2031,1544009.794705783,SSP1
12,2032,1586254.0831074452,SSP1
12,2033,1628498.3715091078,SSP1
12,2034,1670742.6599107701,SSP1
12,2035,1712986.9483124327,SSP1
12,2036,1752540.8813586049,SSP1
12,2037,1792094.8144047773,SSP1
12,2038,1831648.7474509492,SSP1
12,2039,1871202.6804971213,SSP1
12,2040,1910756.6135432937,SSP1
12,2041,1944691.5987889336,SSP1
12,2042,1978626.584034574,SSP1
12,2043,2012561.5692802144,SSP1
12,2044,2046496.554525854,SSP1
12,2045,2080431.5397714945,SSP1
12,2046,2109638.848971532,SSP1
12,2047,2138846.1581715704,SSP1
12,2048,2168053.4673716086,SSP1
12,2049,2197260.7765716463,SSP1
12,2050,2226468.0857716845,SSP1
12,2051,2252551.808806793,SSP1
12,2052,2278635.531841901,SSP1
12,2053,2304719.2548770094,SSP1
12,2054,2330802.977912118,SSP1
12,2055,2356886.7009472265,SSP1
12,2056,2383479.8787037386,SSP1
12,2057,2410073.0564602506,SSP1
12,2058,2436666.234216763,SSP1
12,2059,2463259.411973275,SSP1
12,2060,2489852.589729787,SSP1
12,2061,2517141.7466040393,SSP1
12,2062,2544430.9034782914,SSP1
12,2063,2571720.060352544,SSP1
12,2064,2599009.2172267963,SSP1
12,2065,2626298.3741010483,SSP1
12,2066,2651688.0111613283,SSP1
12,2067,2677077.648221608,SSP1
12,2068,2702467.2852818873,SSP1
12,2069,2727856.9223421672,SSP1
12,2070,2753246.559402447,SSP1
12,2071,2774299.6038870076,SSP1
12,2072,2795352.648371568,SSP1
12,2073,2816405.692856128,SSP1
12,2074,2837458.7373406882,SSP1
12,2075,2858511.781825248,SSP1
12,2076,2876236.7807104336,SSP1
12,2077,2893961.7795956186,SSP1
12,2078,2911686.778480803,SSP1
12,2079,2929411.7773659886,SSP1
12,2080,2947136.7762511736,SSP1
12,2081,2962125.585794589,SSP1
12,2082,2977114.395338004,SSP1
12,2083,2992103.20488142,SSP1
12,2084,3007092.014424836,SSP1
12,2085,3022080.823968251,SSP1
12,2086,3035209.5707815345,SSP1
12,2087,3048338.3175948183,SSP1
12,2088,3061467.064408101,SSP1
12,2089,3074595.811221385,SSP1
12,2090,3087724.558034668,SSP1
12,2091,3100196.5835358514,SSP1
12,2092,3112668.6090370337,SSP1
12,2093,3125140.6345382165,SSP1
12,2094,3137612.660039399,SSP1
12,2095,3150084.6855405816,SSP1
12,2096,3161820.4777273787,SSP1
12,2097,3173556.2699141763,SSP1
12,2098,3185292.0621009734,SSP1
12,2099,3197027.8542877706,SSP1
12,2100,3208763.6464745677,SSP1
12,2016,989784.1435080227,SSP2
12,2017,1021255.35963377,SSP2
12,2018,1052726.5757595173,SSP2
12,2019,1084197.7918852647,SSP2
12,2020,1115669.0080110123,SSP2
12,2021,1147002.6933355497,SSP2
12,2022,1178336.3786600872,SSP2
12,2023,1209670.0639846246,SSP2
12,2024,1241003.7493091621,SSP2
12,2025,1272337.4346336995,SSP2
12,2026,1303827.101229515,SSP2
12,2027,1335316.7678253306,SSP2
12,2028,1366806.434421146,SSP2
12,2029,1398296.1010169615,SSP2
12,2030,1429785.767612777,SSP2
12,2031,1461049.6403478677,SSP2
12,2032,1492313.5130829585,SSP2
12,2033,1523577.3858180493,SSP2
12,2034,1554841.25855314,SSP2
12,2035,1586105.131288231,SSP2
12,2036,1616027.0065896155,SSP2
12,2037,1645948.881891,SSP2
12,2038,1675870.7571923845,SSP2
12,2039,1705792.632493769,SSP2
12,2040,1735714.5077951534,SSP2
12,2041,1762805.881523558,SSP2
12,2042,1789897.2552519625,SSP2
12,2043,1816988.6289803672,SSP2
12,2044,1844080.0027087717,SSP2
12,2045,1871171.3764371763,SSP2
12,2046,1896657.7587342018,SSP2
12,2047,1922144.1410312275,SSP2
12,2048,1947630.5233282526,SSP2
12,2049,1973116.9056252786,SSP2
12,2050,1998603.287922304,SSP2
12,2051,2023288.3214247522,SSP2
12,2052,2047973.3549272008,SSP2
12,2053,2072658.3884296494,SSP2
12,2054,2097343.421932098,SSP2
12,2055,2122028.455434546,SSP2
12,2056,2148435.16712502,SSP2
12,2057,2174841.8788154935,SSP2
12,2058,2201248.590505968,SSP2
12,2059,2227655.3021964417,SSP2
12,2060,2254062.013886916,SSP2
12,2061,2282245.5557110785,SSP2
12,2062,2310429.0975352405,SSP2
12,2063,2338612.6393594034,SSP2
12,2064,2366796.1811835654,SSP2
12,2065,2394979.7230077283,SSP2
12,2066,2422897.0794015573,SSP2
12,2067,2450814.4357953863,SSP2
12,2068,2478731.7921892162,SSP2
12,2069,2506649.148583045,SSP2
12,2070,2534566.5049768747,SSP2
12,2071,2560212.558639192,SSP2
12,2072,2585858.612301509,SSP2
12,2073,2611504.6659638262,SSP2
12,2074,2637150.719626143,SSP2
12,2075,2662796.7732884604,SSP2
12,2076,2686898.672204488,SSP2
12,2077,2711000.5711205155,SSP2
12,2078,2735102.4700365425,SSP2
12,2079,2759204.36895257,SSP2
12,2080,2783306.2678685975,SSP2
12,2081,2806608.71290319,SSP2
12,2082,2829911.1579377824,SSP2
12,2083,2853213.6029723748,SSP2
12,2084,2876516.048006967,SSP2
12,2085,2899818.4930415596,SSP2
12,2086,2923097.9996539056,SSP2
12,2087,2946377.506266251,SSP2
12,2088,2969657.012878597,SSP2
12,2089,2992936.5194909424,SSP2
12,2090,3016216.026103288,SSP2
12,2091,3040370.18472913,SSP2
12,2092,3064524.3433549716,SSP2
12,2093,3088678.5019808137,SSP2
12,2094,3112832.6606066553,SSP2
12,2095,3136986.8192324974,SSP2
12,2096,3162126.432424514,SSP2
12,2097,3187266.045616531,SSP2
12,2098,3212405.6588085475,SSP2
12,2099,3237545.2720005643,SSP2
12,2100,3262684.8851925815,SSP2
12,2016,987446.6250404413,SSP3
12,2017,1016580.3226986071,SSP3
12,2018,1045714.0203567732,SSP3
12,2019,1074847.7180149392,SSP3
12,2020,1103981.4156731053,SSP3
12,2021,1129492.2638773446,SSP3
12,2022,1155003.1120815838,SSP3
12,2023,1180513.960285823,SSP3
12,2024,1206024.8084900624,SSP3
12,2025,1231535.6566943016,SSP3
12,2026,1253167.7824456722,SSP3
12,2027,1274799.9081970428,SSP3
12,2028,1296432.0339484133,SSP3
12,2029,1318064.1596997841,SSP3
12,2030,1339696.2854511547,SSP3
12,2031,1357067.9306382122,SSP3
12,2032,1374439.5758252698,SSP3
12,2033,1391811.2210123276,SSP3
12,2034,1409182.8661993851,SSP3
12,2035,1426554.511386443,SSP3
12,2036,1440012.910778968,SSP3
12,2037,1453471.3101714929,SSP3
12,2038,1466929.7095640178,SSP3
12,2039,1480388.1089565428,SSP3
12,2040,1493846.5083490678,SSP3
12,2041,1502511.7670390836,SSP3
12,2042,1511177.0257290993,SSP3
12,2043,1519842.2844191152,SSP3
12,2044,1528507.5431091313,SSP3
12,2045,1537172.8017991472,SSP3
12,2046,1542644.4012160974,SSP3
12,2047,1548116.0006330474,SSP3
12,2048,1553587.6000499977,SSP3
12,2049,1559059.1994669477,SSP3
12,2050,1564530.798883898,SSP3
12,2051,1567972.8260816305,SSP3
12,2052,1571414.8532793636,SSP3
12,2053,1574856.8804770962,SSP3
12,2054,1578298.9076748292,SSP3
12,2055,1581740.9348725618,SSP3
12,2056,1585537.5017790361,SSP3
12,2057,1589334.0686855097,SSP3
12,2058,1593130.6355919838,SSP3
12,2059,1596927.2024984576,SSP3
12,2060,1600723.7694049315,SSP3
12,2061,1605040.7881954482,SSP3
12,2062,1609357.8069859645,SSP3
12,2063,1613674.8257764808,SSP3
12,2064,1617991.8445669971,SSP3
12,2065,1622308.8633575137,SSP3
12,2066,1625389.3461105155,SSP3
12,2067,1628469.8288635174,SSP3
12,2068,1631550.3116165195,SSP3
12,2069,1634630.7943695213,SSP3
12,2070,1637711.2771225234,SSP3
12,2071,1638433.165200101,SSP3
12,2072,1639155.053277679,SSP3
12,2073,1639876.9413552568,SSP3
12,2074,1640598.8294328346,SSP3
12,2075,1641320.7175104124,SSP3
12,2076,1640755.2351807214,SSP3
12,2077,1640189.75285103,SSP3
12,2078,1639624.270521339,SSP3
12,2079,1639058.7881916477,SSP3
12,2080,1638493.3058619567,SSP3
12,2081,1637212.9401906773,SSP3
12,2082,1635932.5745193982,SSP3
12,2083,1634652.2088481188,SSP3
12,2084,1633371.8431768396,SSP3
12,2085,1632091.4775055603,SSP3
12,2086,1630987.1308429393,SSP3
12,2087,1629882.784180318,SSP3
12,2088,1628778.437517697,SSP3
12,2089,1627674.0908550757,SSP3
12,2090,1626569.7441924545,SSP3
12,2091,1626055.796706117,SSP3
12,2092,1625541.8492197795,SSP3
12,2093,1625027.9017334417,SSP3
12,2094,1624513.954247104,SSP3
12,2095,1624000.0067607665,SSP3
12,2096,1623651.5711791022,SSP3
12,2097,1623303.1355974379,SSP3
12,2098,1622954.7000157735,SSP3
12,2099,1622606.2644341092,SSP3
12,2100,1622257.8288524451,SSP3
12,2016,989584.4279934505,SSP4
12,2017,1020855.9286046261,SSP4
12,2018,1052127.4292158016,SSP4
12,2019,1083398.929826977,SSP4
12,2020,1114670.4304381525,SSP4
12,2021,1147620.0753516394,SSP4
12,2022,1180569.720265126,SSP4
12,2023,1213519.3651786132,SSP4
12,2024,1246469.0100921,SSP4
12,2025,1279418.6550055868,SSP4
12,2026,1314203.7265324392,SSP4
12,2027,1348988.7980592914,SSP4
12,2028,1383773.8695861436,SSP4
12,2029,1418558.9411129958,SSP4
12,2030,1453344.0126398483,SSP4
12,2031,1487821.5143106498,SSP4
12,2032,1522299.0159814514,SSP4
12,2033,1556776.517652253,SSP4
12,2034,1591254.0193230545,SSP4
12,2035,1625731.5209938562,SSP4
12,2036,1656737.0206444056,SSP4
12,2037,1687742.520294955,SSP4
12,2038,1718748.0199455044,SSP4
12,2039,1749753.5195960538,SSP4
12,2040,1780759.0192466034,SSP4
12,2041,1806679.5238241488,SSP4
12,2042,1832600.0284016943,SSP4
12,2043,1858520.53297924,SSP4
12,2044,1884441.0375567852,SSP4
12,2045,1910361.5421343308,SSP4
12,2046,1932890.4845012801,SSP4
12,2047,1955419.4268682294,SSP4
12,2048,1977948.3692351787,SSP4
12,2049,2000477.3116021275,SSP4
12,2050,2023006.2539690768,SSP4
12,2051,2043364.720428529,SSP4
12,2052,2063723.1868879811,SSP4
12,2053,2084081.6533474326,SSP4
12,2054,2104440.119806885,SSP4
12,2055,2124798.586266337,SSP4
12,2056,2145813.761333315,SSP4
12,2057,2166828.936400293,SSP4
12,2058,2187844.111467271,SSP4
12,2059,2208859.286534249,SSP4
12,2060,2229874.461601227,SSP4
12,2061,2251074.298492111,SSP4
12,2062,2272274.1353829945,SSP4
12,2063,2293473.9722738783,SSP4
12,2064,2314673.8091647616,SSP4
12,2065,2335873.6460556453,SSP4
12,2066,2354641.4027884984,SSP4
12,2067,2373409.159521352,SSP4
12,2068,2392176.9162542056,SSP4
12,2069,2410944.6729870588,SSP4
12,2070,2429712.429719912,SSP4
12,2071,2444018.2251849845,SSP4
12,2072,2458324.0206500567,SSP4
12,2073,2472629.8161151293,SSP4
12,2074,2486935.611580202,SSP4
12,2075,2501241.407045274,SSP4
12,2076,2512660.062857691,SSP4
12,2077,2524078.718670109,SSP4
12,2078,2535497.374482526,SSP4
12,2079,2546916.030294944,SSP4
12,2080,2558334.686107361,SSP4
12,2081,2567742.2467531525,SSP4
12,2082,2577149.807398944,SSP4
12,2083,2586557.3680447354,SSP4
12,2084,2595964.9286905266,SSP4
12,2085,2605372.489336318,SSP4
12,2086,2614069.0819750265,SSP4
12,2087,2622765.674613735,SSP4
12,2088,2631462.2672524434,SSP4
12,2089,2640158.8598911515,SSP4
12,2090,2648855.4525298607,SSP4
12,2091,2657686.1448264057,SSP4
12,2092,2666516.8371229502,SSP4
12,2093,2675347.5294194953,SSP4
12,2094,2684178.22171604,SSP4
12,2095,2693008.914012585,SSP4
12,2096,2701264.036987865,SSP4
12,2097,2709519.1599631454,SSP4
12,2098,2717774.2829384254,SSP4
12,2099,2726029.405913706,SSP4
12,2100,2734284.528888987,SSP4
12,2016,993131.1484692084,SSP5
12,2017,1027949.3695561417,SSP5
12,2018,1062767.590643075,SSP5
12,2019,1097585.811730008,SSP5
12,2020,1132404.0328169416,SSP5
12,2021,1175775.27093513,SSP5
12,2022,1219146.509053319,SSP5
12,2023,1262517.7471715072,SSP5
12,2024,1305888.985289696,SSP5
12,2025,1349260.2234078844,SSP5
12,2026,1401867.2452788525,SSP5
12,2027,1454474.267149821,SSP5
12,2028,1507081.2890207889,SSP5
12,2029,1559688.3108917568,SSP5
12,2030,1612295.3327627252,SSP5
12,2031,1671028.4743225258,SSP5
12,2032,1729761.6158823266,SSP5
12,2033,1788494.7574421272,SSP5
12,2034,1847227.8990019278,SSP5
12,2035,1905961.0405617286,SSP5
12,2036,1964501.0081284218,SSP5
12,2037,2023040.9756951146,SSP5
12,2038,2081580.9432618078,SSP5
12,2039,2140120.9108285005,SSP5
12,2040,2198660.8783951937,SSP5
12,2041,2254995.4428739073,SSP5
12,2042,2311330.0073526204,SSP5
12,2043,2367664.571831334,SSP5
12,2044,2423999.1363100465,SSP5
12,2045,2480333.70078876,SSP5
12,2046,2535962.1467515146,SSP5
12,2047,2591590.5927142696,SSP5
12,2048,2647219.0386770247,SSP5
12,2049,2702847.484639779,SSP5
12,2050,2758475.930602534,SSP5
12,2051,2815518.600983966,SSP5
12,2052,2872561.2713653985,SSP5
12,2053,2929603.94174683,SSP5
12,2054,2986646.6121282624,SSP5
12,2055,3043689.282509695,SSP5
12,2056,3106918.3897681367,SSP5
12,2057,3170147.4970265785,SSP5
12,2058,3233376.604285021,SSP5
12,2059,3296605.7115434627,SSP5
12,2060,3359834.8188019046,SSP5
12,2061,3430049.98800039,SSP5
12,2062,3500265.157198876,SSP5
12,2063,3570480.3263973612,SSP5
12,2064,3640695.495595847,SSP5
12,2065,3710910.6647943323,SSP5
12,2066,3785757.041360502,SSP5
12,2067,3860603.4179266724,SSP5
12,2068,3935449.794492842,SSP5
12,2069,4010296.171059012,SSP5
12,2070,4085142.5476251813,SSP5
12,2071,4161712.684097956,SSP5
12,2072,4238282.82057073,SSP5
12,2073,4314852.957043505,SSP5
12,2074,4391423.09351628,SSP5
12,2075,4467993.229989054,SSP5
12,2076,4546610.2754556695,SSP5
12,2077,4625227.320922283,SSP5
12,2078,4703844.366388898,SSP5
12,2079,4782461.411855513,SSP5
12,2080,4861078.457322129,SSP5
12,2081,4942216.304155593,SSP5
12,2082,5023354.150989058,SSP5
12,2083,5104491.997822523,SSP5
12,2084,5185629.844655988,SSP5
12,2085,5266767.6914894525,SSP5
12,2086,5351577.533470711,SSP5
12,2087,5436387.375451968,SSP5
12,2088,5521197.217433225,SSP5
12,2089,5606007.059414484,SSP5
12,2090,5690816.901395742,SSP5
12,2091,5781817.254396868,SSP5
12,2092,5872817.607397995,SSP5
12,2093,5963817.960399121,SSP5
12,2094,6054818.313400248,SSP5
12,2095,6145818.666401374,SSP5
12,2096,6244434.188621539,SSP5
12,2097,6343049.710841702,SSP5
12,2098,6441665.233061867,SSP5
12,2099,6540280.755282031,SSP5
12,2100,6638896.277502195,SSP5
13,2016,11045064.098971311,SSP1
13,2017,11242799.13759387,SSP1
13,2018,11440534.176216427,SSP1
13,2019,11638269.214838983,SSP1
13,2020,11836004.253461543,SSP1
13,2021,12046692.733702656,SSP1
13,2022,12257381.213943768,SSP1
13,2023,12468069.69418488,SSP1
13,2024,12678758.174425993,SSP1
13,2025,12889446.654667106,SSP1
13,2026,13135054.02498436,SSP1
13,2027,13380661.395301616,SSP1
13,2028,13626268.76561887,SSP1
13,2029,13871876.135936122,SSP1
13,2030,14117483.506253378,SSP1
13,2031,14401490.67816149,SSP1
13,2032,14685497.850069603,SSP1
13,2033,14969505.021977719,SSP1
13,2034,15253512.193885831,SSP1
13,2035,15537519.365793943,SSP1
13,2036,15847326.967490647,SSP1
13,2037,16157134.56918735,SSP1
13,2038,16466942.17088406,SSP1
13,2039,16776749.772580761,SSP1
13,2040,17086557.374277465,SSP1
13,2041,17403361.01025227,SSP1
13,2042,17720164.646227073,SSP1
13,2043,18036968.282201875,SSP1
13,2044,18353771.91817668,SSP1
13,2045,18670575.554151487,SSP1
13,2046,18980979.527663518,SSP1
13,2047,19291383.50117556,SSP1
13,2048,19601787.47468759,SSP1
13,2049,19912191.44819963,SSP1
13,2050,20222595.421711665,SSP1
13,2051,20535756.888295762,SSP1
13,2052,20848918.354879856,SSP1
13,2053,21162079.821463954,SSP1
13,2054,21475241.288048048,SSP1
13,2055,21788402.75463214,SSP1
13,2056,22121192.01173102,SSP1
13,2057,22453981.2688299,SSP1
13,2058,22786770.525928777,SSP1
13,2059,23119559.78302766,SSP1
13,2060,23452349.040126536,SSP1
13,2061,23796726.112155728,SSP1
13,2062,24141103.184184924,SSP1
13,2063,24485480.256214116,SSP1
13,2064,24829857.32824331,SSP1
13,2065,25174234.400272503,SSP1
13,2066,25515357.750049964,SSP1
13,2067,25856481.09982742,SSP1
13,2068,26197604.449604884,SSP1
13,2069,26538727.79938234,SSP1
13,2070,26879851.1491598,SSP1
13,2071,27207592.0881182,SSP1
13,2072,27535333.027076606,SSP1
13,2073,27863073.96603501,SSP1
13,2074,28190814.904993407,SSP1
13,2075,28518555.843951814,SSP1
13,2076,28839275.837528717,SSP1
13,2077,29159995.831105627,SSP1
13,2078,29480715.82468253,SSP1
13,2079,29801435.818259444,SSP1
13,2080,30122155.811836347,SSP1
13,2081,30430522.887460593,SSP1
13,2082,30738889.96308485,SSP1
13,2083,31047257.038709097,SSP1
13,2084,31355624.11433335,SSP1
13,2085,31663991.189957596,SSP1
13,2086,31963210.576266307,SSP1
13,2087,32262429.96257502,SSP1
13,2088,32561649.348883733,SSP1
13,2089,32860868.735192448,SSP1
13,2090,33160088.121501155,SSP1
13,2091,33452497.642511163,SSP1
13,2092,33744907.16352116,SSP1
13,2093,34037316.68453117,SSP1
13,2094,34329726.20554116,SSP1
13,2095,34622135.72655117,SSP1
13,2096,34904472.35986546,SSP1
13,2097,35186808.993179746,SSP1
13,2098,35469145.62649404,SSP1
13,2099,35751482.25980833,SSP1
13,2100,36033818.89312262,SSP1
13,2016,11036226.494726473,SSP2
13,2017,11225123.929104196,SSP2
13,2018,11414021.363481916,SSP2
13,2019,11602918.797859635,SSP2
13,2020,11791816.23223736,SSP2
13,2021,11976422.909496838,SSP2
13,2022,12161029.586756319,SSP2
13,2023,12345636.2640158,SSP2
13,2024,12530242.941275282,SSP2
13,2025,12714849.618534762,SSP2
13,2026,12908136.109734442,SSP2
13,2027,13101422.600934125,SSP2
13,2028,13294709.092133807,SSP2
13,2029,13487995.583333489,SSP2
13,2030,13681282.074533168,SSP2
13,2031,13892139.429863205,SSP2
13,2032,14102996.785193242,SSP2
13,2033,14313854.140523285,SSP2
13,2034,14524711.495853322,SSP2
13,2035,14735568.851183359,SSP2
13,2036,14972132.992822252,SSP2
13,2037,15208697.134461148,SSP2
13,2038,15445261.27610004,SSP2
13,2039,15681825.417738935,SSP2
13,2040,15918389.559377829,SSP2
13,2041,16169591.37517227,SSP2
13,2042,16420793.190966712,SSP2
13,2043,16671995.006761154,SSP2
13,2044,16923196.822555594,SSP2
13,2045,17174398.63835004,SSP2
13,2046,17432181.378133327,SSP2
13,2047,17689964.117916614,SSP2
13,2048,17947746.8576999,SSP2
13,2049,18205529.597483188,SSP2
13,2050,18463312.33726648,SSP2
13,2051,18733895.32848619,SSP2
13,2052,19004478.319705907,SSP2
13,2053,19275061.31092562,SSP2
13,2054,19545644.302145336,SSP2
13,2055,19816227.29336505,SSP2
13,2056,20112548.50683948,SSP2
13,2057,20408869.720313907,SSP2
13,2058,20705190.933788337,SSP2
13,2059,21001512.147262763,SSP2
13,2060,21297833.360737193,SSP2
13,2061,21612319.727413714,SSP2
13,2062,21926806.094090234,SSP2
13,2063,22241292.460766748,SSP2
13,2064,22555778.827443272,SSP2
13,2065,22870265.194119792,SSP2
13,2066,23192965.324364554,SSP2
13,2067,23515665.45460932,SSP2
13,2068,23838365.58485408,SSP2
13,2069,24161065.715098847,SSP2
13,2070,24483765.845343616,SSP2
13,2071,24807588.687940516,SSP2
13,2072,25131411.530537415,SSP2
13,2073,25455234.373134322,SSP2
13,2074,25779057.215731222,SSP2
13,2075,26102880.058328122,SSP2
13,2076,26432269.890914075,SSP2
13,2077,26761659.723500025,SSP2
13,2078,27091049.556085978,SSP2
13,2079,27420439.38867193,SSP2
13,2080,27749829.22125788,SSP2
13,2081,28083608.609649055,SSP2
13,2082,28417387.998040237,SSP2
13,2083,28751167.386431422,SSP2
13,2084,29084946.7748226,SSP2
13,2085,29418726.163213775,SSP2
13,2086,29757903.219938528,SSP2
13,2087,30097080.276663274,SSP2
13,2088,30436257.333388027,SSP2
13,2089,30775434.39011277,SSP2
13,2090,31114611.446837522,SSP2
13,2091,31459540.948999118,SSP2
13,2092,31804470.45116071,SSP2
13,2093,32149399.953322306,SSP2
13,2094,32494329.455483902,SSP2
13,2095,32839258.957645502,SSP2
13,2096,33185169.294583473,SSP2
13,2097,33531079.63152145,SSP2
13,2098,33876989.96845943,SSP2
13,2099,34222900.3053974,SSP2
13,2100,34568810.64233537,SSP2
13,2016,11005215.980841408,SSP3
13,2017,11163102.901334064,SSP3
13,2018,11320989.821826719,SSP3
13,2019,11478876.742319373,SSP3
13,2020,11636763.662812028,SSP3
13,2021,11764686.55784556,SSP3
13,2022,11892609.452879092,SSP3
13,2023,12020532.347912624,SSP3
13,2024,12148455.242946155,SSP3
13,2025,12276378.137979688,SSP3
13,2026,12382232.149037886,SSP3
13,2027,12488086.160096087,SSP3
13,2028,12593940.171154285,SSP3
13,2029,12699794.182212485,SSP3
13,2030,12805648.193270683,SSP3
13,2031,12895601.896799738,SSP3
13,2032,12985555.60032879,SSP3
13,2033,13075509.303857846,SSP3
13,2034,13165463.007386899,SSP3
13,2035,13255416.710915953,SSP3
13,2036,13339280.379124196,SSP3
13,2037,13423144.04733244,SSP3
13,2038,13507007.715540685,SSP3
13,2039,13590871.383748928,SSP3
13,2040,13674735.051957171,SSP3
13,2041,13741549.099750424,SSP3
13,2042,13808363.147543676,SSP3
13,2043,13875177.195336925,SSP3
13,2044,13941991.243130177,SSP3
13,2045,14008805.290923428,SSP3
13,2046,14054106.773757342,SSP3
13,2047,14099408.256591259,SSP3
13,2048,14144709.739425173,SSP3
13,2049,14190011.222259093,SSP3
13,2050,14235312.705093008,SSP3
13,2051,14267788.706843505,SSP3
13,2052,14300264.708594006,SSP3
13,2053,14332740.710344503,SSP3
13,2054,14365216.712095,SSP3
13,2055,14397692.7138455,SSP3
13,2056,14431435.421507198,SSP3
13,2057,14465178.129168892,SSP3
13,2058,14498920.836830588,SSP3
13,2059,14532663.544492284,SSP3
13,2060,14566406.252153981,SSP3
13,2061,14597202.076695722,SSP3
13,2062,14627997.901237464,SSP3
13,2063,14658793.725779206,SSP3
13,2064,14689589.550320948,SSP3
13,2065,14720385.374862688,SSP3
13,2066,14737920.141632088,SSP3
13,2067,14755454.908401487,SSP3
13,2068,14772989.675170891,SSP3
13,2069,14790524.44194029,SSP3
13,2070,14808059.208709693,SSP3
13,2071,14808532.967438243,SSP3
13,2072,14809006.726166798,SSP3
13,2073,14809480.48489535,SSP3
13,2074,14809954.243623901,SSP3
13,2075,14810428.002352456,SSP3
13,2076,14803688.202497609,SSP3
13,2077,14796948.402642766,SSP3
13,2078,14790208.60278792,SSP3
13,2079,14783468.802933076,SSP3
13,2080,14776729.00307823,SSP3
13,2081,14763133.015133705,SSP3
13,2082,14749537.02718918,SSP3
13,2083,14735941.039244657,SSP3
13,2084,14722345.051300133,SSP3
13,2085,14708749.063355608,SSP3
13,2086,14693573.712184155,SSP3
13,2087,14678398.3610127,SSP3
13,2088,14663223.009841243,SSP3
13,2089,14648047.65866979,SSP3
13,2090,14632872.307498334,SSP3
13,2091,14616987.239292022,SSP3
13,2092,14601102.171085712,SSP3
13,2093,14585217.1028794,SSP3
13,2094,14569332.03467309,SSP3
13,2095,14553446.966466777,SSP3
13,2096,14530046.065196674,SSP3
13,2097,14506645.163926568,SSP3
13,2098,14483244.262656461,SSP3
13,2099,14459843.361386355,SSP3
13,2100,14436442.46011625,SSP3
13,2016,11029819.189573819,SSP4
13,2017,11212309.318798883,SSP4
13,2018,11394799.448023949,SSP4
13,2019,11577289.577249013,SSP4
13,2020,11759779.706474079,SSP4
13,2021,11954558.2898433,SSP4
13,2022,12149336.87321252,SSP4
13,2023,12344115.456581742,SSP4
13,2024,12538894.039950961,SSP4
13,2025,12733672.623320183,SSP4
13,2026,12955989.947515024,SSP4
13,2027,13178307.271709865,SSP4
13,2028,13400624.595904708,SSP4
13,2029,13622941.920099549,SSP4
13,2030,13845259.24429439,SSP4
13,2031,14094721.865388924,SSP4
13,2032,14344184.486483458,SSP4
13,2033,14593647.107577987,SSP4
13,2034,14843109.728672521,SSP4
13,2035,15092572.349767055,SSP4
13,2036,15356314.65138341,SSP4
13,2037,15620056.952999767,SSP4
13,2038,15883799.254616125,SSP4
13,2039,16147541.556232478,SSP4
13,2040,16411283.857848834,SSP4
13,2041,16674168.251650432,SSP4
13,2042,16937052.645452026,SSP4
13,2043,17199937.039253626,SSP4
13,2044,17462821.433055222,SSP4
13,2045,17725705.826856818,SSP4
13,2046,17979088.883274294,SSP4
13,2047,18232471.939691767,SSP4
13,2048,18485854.99610924,SSP4
13,2049,18739238.052526716,SSP4
13,2050,18992621.10894419,SSP4
13,2051,19242696.068826832,SSP4
13,2052,19492771.02870947,SSP4
13,2053,19742845.988592118,SSP4
13,2054,19992920.948474757,SSP4
13,2055,20242995.9083574,SSP4
13,2056,20505111.25265463,SSP4
13,2057,20767226.59695186,SSP4
13,2058,21029341.941249087,SSP4
13,2059,21291457.285546314,SSP4
13,2060,21553572.629843544,SSP4
13,2061,21816947.994984914,SSP4
13,2062,22080323.360126287,SSP4
13,2063,22343698.725267652,SSP4
13,2064,22607074.090409026,SSP4
13,2065,22870449.45555039,SSP4
13,2066,23119565.312506814,SSP4
13,2067,23368681.16946324,SSP4
13,2068,23617797.02641967,SSP4
13,2069,23866912.8833761,SSP4
13,2070,24116028.740332525,SSP4
13,2071,24342526.23952683,SSP4
13,2072,24569023.738721136,SSP4
13,2073,24795521.23791544,SSP4
13,2074,25022018.737109747,SSP4
13,2075,25248516.236304052,SSP4
13,2076,25464738.347204026,SSP4
13,2077,25680960.458104007,SSP4
13,2078,25897182.56900398,SSP4
13,2079,26113404.67990396,SSP4
13,2080,26329626.790803935,SSP4
13,2081,26533769.33961026,SSP4
13,2082,26737911.888416585,SSP4
13,2083,26942054.437222913,SSP4
13,2084,27146196.986029238,SSP4
13,2085,27350339.534835562,SSP4
13,2086,27547389.089882325,SSP4
13,2087,27744438.644929092,SSP4
13,2088,27941488.199975852,SSP4
13,2089,28138537.75502262,SSP4
13,2090,28335587.310069375,SSP4
