# Units converted to constant 1990 USD
iso,year,value
gtm,1981,12103.228805431083
gin,1981,1683.0842066069886
gnb,1981,297.8230190422145
guy,1981,1039.384521686646
hti,1981,4467.884199505576
hnd,1981,4072.3819628590013
hkg,1981,39147.40351792483
hun,1981,57102.04646763695
isl,1981,4157.44686485825
ind,1981,189315.07248063237
idn,1981,129248.73971057584
irn,1981,116809.42608435203
irq,1981,29916.99645180386
irl,1981,39796.03664838225
isr,1981,48718.74083912725
ita,1981,917915.5600739769
jam,1981,5391.575411993923
jpn,1981,2075588.3275714917
jor,1981,4930.313939378785
kaz,1981,49065.86661350024
ken,1981,10001.740988468795
kwt,1981,28032.468533004714
kgz,1981,2089.383950897264
lao,1981,178.51308188106222
lva,1981,14127.956361674946
lbn,1981,9519.895803348907
lso,1981,486.6989695793757
lbr,1981,1780.2421230115287
lby,1981,38619.6511482226
ltu,1981,17223.317625729836
lux,1981,10185.938446122838
mac,1981,2345.634942281048
mkd,1981,4200.180790609112
mdg,1981,3228.1986757418813
mwi,1981,1567.8275820495937
mys,1981,32290.930893274715
mdv,1981,275.592339914573
mli,1981,2124.0249350866807
mlt,1981,1979.5913514107542
mrt,1981,1195.922758420308
mus,1981,1528.2702181247657
mex,1981,307204.92642014794
mda,1981,5058.5978145497465
mng,1981,1647.4034520042678
mar,1981,17639.82728304798
moz,1981,1562.9349512869553
nam,1981,2939.360762353712
npl,1981,3067.1004528461576
nld,1981,278536.34664847405
nzl,1981,48344.92547030606
nic,1981,3758.3655911897517
ner,1981,2056.2858728404776
nga,1981,82390.76634572074
nor,1981,132910.29229134764
omn,1981,8830.72498849715
pak,1981,30413.839118836797
pan,1981,6312.308523388415
png,1981,3732.7819820695095
pry,1981,5431.306568712696
per,1981,45058.67799663281
phl,1981,54561.8041002038
pol,1981,138602.35776811035
prt,1981,81095.00494943935
pri,1981,32296.864712752686
zaf,1981,133373.87486537377
rom,1981,76944.88630539314
rus,1981,707941.8258742354
rwa,1981,1482.0914135307196
wsm,1981,236.31314261975277
stp,1981,70.29289316750476
sau,1981,239210.83301862061
sen,1981,3429.1573391938523
srb,1981,20622.588203029798
syc,1981,234.4381235848885
sle,1981,1114.541563473281
sgp,1981,23457.641627896875
svk,1981,27716.828727311815
svn,1981,12438.045307982336
slb,1981,230.85609691421735
kor,1981,99729.99849816442
esp,1981,430768.978859035
lka,1981,9533.445066952014
kna,1981,144.20326857745923
lca,1981,293.93893889661234
vct,1981,161.0058116127088
sdn,1981,10989.305663203386
sur,1981,1854.7106761338155
swz,1981,731.1964326516435
swe,1981,171241.1794678742
che,1981,232490.9337563598
syr,1981,13167.711027281093
twn,1981,50016.06245999862
tjk,1981,4247.920586995564
tza,1981,6150.337717543916
tha,1981,46469.3511207205
tgo,1981,1185.8619438988153
ton,1981,137.54650954893748
tto,1981,7018.697595496189
tun,1981,8993.58536525039
tur,1981,151683.81205923174
tkm,1981,4000.8656911745074
uga,1981,2304.0156521811773
ukr,1981,110775.665392956
are,1981,81813.927868632
gbr,1981,806007.4971389236
usa,1981,4418882.130142687
ury,1981,14366.242647401225
uzb,1981,8657.833370468972
vut,1981,164.55330493775998
ven,1981,106274.67142594619
vnm,1981,15320.652308817731
yem,1981,5706.229392226387
zmb,1981,5296.585898645547
afg,1982,5691.652157823208
alb,1982,4049.9250579604723
dza,1982,50618.26686653105
ago,1982,13141.980205006666
atg,1982,269.53275860589207
arg,1982,134731.81805305812
arm,1982,3492.841123663389
aus,1982,322474.6958703875
aut,1982,139993.89070177433
aze,1982,14509.071988329199
bhs,1982,3592.6606705194567
bhr,1982,4402.272805361822
bgd,1982,20544.391670722278
brb,1982,2047.6614862511428
blr,1982,16337.898021066278
bel,1982,178953.16859975297
blz,1982,219.8395387885616
ben,1982,1636.2976767437087
btn,1982,128.3457942796356
bol,1982,5847.778481385553
bih,1982,1033.4138230574583
bwa,1982,1528.138889953339
bra,1982,641008.894310969
brn,1982,6333.215288154276
bgr,1982,20230.52094283953
bfa,1982,1603.461152712243
mmr,1982,4372.232856953328
bdi,1982,843.7951229185738
khm,1982,1895.3564100753495
cmr,1982,9465.700022109937
can,1982,516389.8001060412
cpv,1982,142.05912508279903
caf,1982,870.0843636868435
tcd,1982,1300.6961961319978
chl,1982,36932.30059806759
chn,1982,257995.55605320827
col,1982,70900.92887996364
cod,1982,14960.925349677733
cog,1982,3966.7138443931985
cri,1982,7092.2179134393045
civ,1982,11318.061266414577
hrv,1982,25091.426775993812
cub,1982,25781.918729293426
cyp,1982,4804.356847402731
cze,1982,78174.81711389928
dnk,1982,126622.17766735656
dji,1982,396.24317675877523
dma,1982,148.31829315182617
dom,1982,10505.775706784856
ecu,1982,20617.596802373322
egy,1982,38792.0212335049
slv,1982,6526.153673286126
gnq,1982,117.53527058133193
eri,1982,532.2412659487161
est,1982,9139.961028579643
eth,1982,4900.028950598353
fji,1982,1226.7308565707312
fin,1982,84484.0649659102
fra,1982,1018247.1739941217
gab,1982,5946.798107874492
gmb,1982,224.00288722202896
geo,1982,12463.773616893626
deu,1982,1347877.7415821517
gha,1982,5768.136868843795
grc,1982,118518.23450196696
grd,1982,205.01315489560466
gtm,1982,11675.973854433963
gin,1982,1713.3798900444174
gnb,1982,310.331819572885
guy,1982,902.2883118184465
hti,1982,4307.088580913713
hnd,1982,4015.7260272390895
hkg,1982,40302.15499751217
hun,1982,58720.64980073393
isl,1982,4247.021896074915
ind,1982,195895.17723187967
idn,1982,132152.24343261973
irn,1982,148593.75801541377
irq,1982,30944.339465218283
irl,1982,40704.76875821055
isr,1982,49243.599278975984
ita,1982,921711.9146106736
jam,1982,5503.139600674681
jpn,1982,2144341.446085318
jor,1982,5294.41859592789
kaz,1982,50583.35850866025
ken,1982,10152.414773227689
kwt,1982,24580.31576622746
kgz,1982,2154.004488236591
lao,1982,918.613778949941
lva,1982,14460.004754254847
lbn,1982,6017.637766370534
lso,1982,508.3921287287025
lbr,1982,1736.9300406202665
lby,1982,39205.896160613505
ltu,1982,17755.989676183006
lux,1982,10301.171633733908
mac,1982,2726.053506470248
mkd,1982,4285.899343157072
mdg,1982,3169.762028936791
mwi,1982,1607.077466009948
mys,1982,34210.02996368895
mdv,1982,296.17699707444103
mli,1982,1967.3050415690611
mlt,1982,2024.814215157704
mrt,1982,1167.9390741932107
mus,1982,1612.280408063722
mex,1982,305275.9678417462
mda,1982,5652.017255656119
mng,1982,1784.8319918078955
mar,1982,19219.892262649744
moz,1982,1455.0924524465174
nam,1982,2927.6595298066604
npl,1982,3183.0178062689156
nld,1982,275080.37892629387
nzl,1982,48794.592027613835
nic,1982,3727.6836302253173
ner,1982,2089.661548227433
nga,1982,81523.03999294118
nor,1982,133223.07842057775
omn,1982,9852.425468687226
pak,1982,32402.138372397625
pan,1982,6649.919553930311
png,1982,3745.9566034996774
pry,1982,5355.39749833067
per,1982,44958.3214977789
phl,1982,56536.57737010511
pol,1982,131995.22624914296
prt,1982,82826.6880060995
pri,1982,31794.11841958319
zaf,1982,132862.53990901491
rom,1982,79979.74933554104
rus,1982,762052.0360040405
rwa,1982,1508.9299508018985
wsm,1982,233.91739234458262
stp,1982,72.46689950620916
sau,1982,189622.6847759842
sen,1982,3698.1085985842747
srb,1982,21151.36981142816
syc,1982,231.8178772076347
sle,1982,1167.8362136524338
sgp,1982,25140.130377217374
svk,1982,28574.048859361
svn,1982,12822.724243678485
slb,1982,227.08223005099723
kor,1982,107972.70945583128
esp,1982,436138.34335181717
lka,1982,9928.272257139131
kna,1982,144.88720548179725
lca,1982,300.15511064477727
vct,1982,168.2131251450588
sdn,1982,11644.120486156728
sur,1982,1817.2970229566097
swz,1982,739.7701753036228
swe,1982,173379.40699387176
che,1982,229446.65920376396
syr,1982,13447.150270016793
twn,1982,52416.83244909188
tjk,1982,4334.612067690913
tza,1982,6186.762872915799
tha,1982,48956.55654543277
tgo,1982,1143.379586667292
ton,1982,144.06794937008132
tto,1982,7286.057192807518
tun,1982,8949.181138839667
tur,1982,157088.6586427421
tkm,1982,4124.603263829481
uga,1982,2483.56819047007
ukr,1982,114201.66709786505
are,1982,76316.59123686882
gbr,1982,822212.7865916656
usa,1982,4334442.072648037
ury,1982,12964.402299371275
uzb,1982,8834.519183916378
vut,1982,182.16071326666406
ven,1982,104073.7135884806
vnm,1982,15136.803384045403
yem,1982,6162.728145927307
zmb,1982,5147.604439787563
afg,1983,6048.524189096253
alb,1983,4094.674354616926
dza,1983,53351.65271414567
ago,1983,13693.943452171086
atg,1983,283.99051986360536
arg,1983,139952.84220435875
arm,1983,3600.86653794838
aus,1983,315315.3016182372
aut,1983,144156.03799833928
aze,1983,14957.807453441479
bhs,1983,3721.8907352162882
bhr,1983,4682.978143233015
bgd,1983,21341.730081669204
brb,1983,2057.8998682290135
blr,1983,16843.194744530578
bel,1983,179511.21912667525
blz,1983,215.20966200073102
ben,1983,1565.154312945623
btn,1983,142.86261363396923
bol,1983,5611.404078672814
bih,1983,1065.3750113148556
bwa,1983,1729.0392024806802
bra,1983,619151.8331442961
brn,1983,6364.974294488446
bgr,1983,20924.48938530641
bfa,1983,1609.0086926841857
mmr,1983,4564.221591902351
bdi,1983,875.1448105846314
khm,1983,1990.920305401695
cmr,1983,10115.693304216218
can,1983,529808.5408034369
cpv,1983,155.58421290317224
caf,1983,799.3768196952606
tcd,1983,1504.628687998172
chl,1983,35079.253614625515
chn,1983,285949.92364746245
col,1983,72024.26736415959
cod,1983,15172.129474743577
cog,1983,4198.923817464546
cri,1983,7295.268074993527
civ,1983,10876.631085861629
hrv,1983,25986.44919576728
cub,1983,27177.10051870046
cyp,1983,5072.544675049426
cze,1983,80592.57323566056
dnk,1983,129909.37133979112
dji,1983,401.1535409145433
dma,1983,152.31057127157405
dom,1983,10991.976893250803
ecu,1983,20548.14245950257
egy,1983,41663.0726416217
slv,1983,6626.330869077759
gnq,1983,123.41719537746117
eri,1983,543.103376920145
est,1983,9478.12631374448
eth,1983,5303.546432242025
fji,1983,1178.1507973702787
fin,1983,87120.86398336018
fra,1983,1031039.3360982898
gab,1983,6280.309195340185
gmb,1983,248.38162171923813
geo,1983,12999.951103069026
deu,1983,1369071.8253140158
gha,1983,5504.89420322831
grc,1983,117239.86188440537
grd,1983,212.46042732056588
gtm,1983,11375.65679018899
gin,1983,1735.654037160806
gnb,1983,299.78585933891185
guy,1983,841.001378622262
hti,1983,4347.502642804556
hnd,1983,3978.606957372995
hkg,1983,42711.02045010581
hun,1983,59149.31397003348
isl,1983,4155.661435674869
ind,1983,210173.76267871092
idn,1983,137693.34134479702
irn,1983,161317.13992535239
irq,1983,26898.888047851822
irl,1983,40605.325731623176
isr,1983,50613.445325683984
ita,1983,932488.6523755447
jam,1983,5608.198735210656
jpn,1983,2219887.642902896
jor,1983,5399.798580068939
kaz,1983,52147.80255375939
ken,1983,10285.314779530925
kwt,1983,27140.15634328617
kgz,1983,2220.623411160243
lao,1983,952.0445807683482
lva,1983,15214.740723305735
lbn,1983,7384.231287655327
lso,1983,518.4896277971764
lbr,1983,1703.9829497204234
lby,1983,37359.691435592904
ltu,1983,18305.144553388618
lux,1983,10609.082128737116
mac,1983,2999.257586723407
mkd,1983,4373.365579583446
mdg,1983,3198.35689909008
mwi,1983,1666.8398162164074
mys,1983,36348.91932218877
mdv,1983,309.2543216658499
mli,1983,2003.1273473323217
mlt,1983,2012.4143494585605
mrt,1983,1211.565557203189
mus,1983,1618.4682302631272
mex,1983,292465.687489841
mda,1983,5898.285128423082
mng,1983,1888.9597214622556
mar,1983,19486.389341019647
moz,1983,1226.6430161783123
nam,1983,2874.2749942414603
npl,1983,3088.24628132516
nld,1983,280774.42738720024
nzl,1983,50498.588977624495
nic,1983,3899.6495080042278
ner,1983,1990.382883715009
nga,1983,77405.76124188853
nor,1983,138515.73111239364
omn,1983,11494.49670007765
pak,1983,34598.4785548808
pan,1983,6351.24762438975
png,1983,3866.694867779521
pry,1983,5192.452821662689
per,1983,40279.02116541972
phl,1983,57596.42049092668
pol,1983,139339.20802498984
prt,1983,82683.31007254226
pri,1983,31049.50743827318
zaf,1983,130409.17081693323
rom,1983,84815.79505853033
rus,1983,797543.6498058009
rwa,1983,1599.1691702215348
wsm,1983,234.92566787699187
stp,1983,69.6595553425969
sau,1983,159185.62631133758
sen,1983,3501.1325503273224
srb,1983,21693.717656876728
syc,1983,227.85553119784424
sle,1983,1143.2789281228793
sgp,1983,27287.218365847697
svk,1983,29457.782432745964
svn,1983,13219.301011671983
slb,1983,235.9312697451516
kor,1983,122270.52067936788
esp,1983,443858.4858073225
lka,1983,10406.218186941343
kna,1983,146.6923246554371
lca,1983,314.97911508869703
vct,1983,171.85977361436855
sdn,1983,11884.281529686426
sur,1983,1762.00721168631
swz,1983,748.664845402367
swe,1983,176674.72377680117
che,1983,230913.01159364555
syr,1983,13639.333718044574
twn,1983,57155.31493002351
tjk,1983,4423.072934924471
tza,1983,6039.741737692999
tha,1983,51690.39031921617
tgo,1983,1081.4769850508194
ton,1983,146.92395646593096
tto,1983,6534.616533744905
tun,1983,9368.173919775241
tur,1983,164897.66240425897
tkm,1983,4252.168374535275
uga,1983,2626.2383636069094
ukr,1983,117733.7527152814
are,1983,72694.73838126374
gbr,1983,856925.8673612688
usa,1983,4535233.338858714
ury,1983,11632.387480345777
uzb,1983,9014.81989961589
vut,1983,207.3591656483437
ven,1983,100155.53218462176
vnm,1983,14970.299171678602
yem,1983,6236.68066733658
zmb,1983,5046.367181308759
afg,1984,6849.8908192557865
alb,1984,4043.4253518038636
dza,1984,56339.34212814129
ago,1984,14515.580813838034
atg,1984,312.85817039755585
arg,1984,143048.28144204165
arm,1984,3712.233812873365
aus,1984,329760.33595705923
aut,1984,144229.9515223797
aze,1984,15420.417435094987
bhs,1984,4249.325401964938
bhr,1984,4917.297855090099
bgd,1984,22366.838477772493
brb,1984,2131.9843464803344
blr,1984,17364.118695800473
bel,1984,183938.64180922337
blz,1984,219.42335883699027
ben,1984,1689.2687258118472
btn,1984,149.26587855076514
bol,1984,5600.144170263503
bih,1984,1098.3245397151677
bwa,1984,1876.7921564844248
bra,1984,651775.8479687466
brn,1984,6403.156569075468
bgr,1984,21635.177207514454
bfa,1984,1580.3894448875035
mmr,1984,4789.362194837325
bdi,1984,876.5060592736288
khm,1984,2091.3019669126656
cmr,1984,10871.798224985323
can,1984,561201.542753882
cpv,1984,161.47039392474878
caf,1984,875.1715485464774
tcd,1984,1535.4570751240847
chl,1984,36518.79307715286
chn,1984,329240.3946780015
col,1984,74440.75519406644
cod,1984,16012.827780032796
cog,1984,4491.8462632527435
cri,1984,7747.698968929567
civ,1984,10582.824107105438
hrv,1984,27321.064778317832
cub,1984,29332.16569103842
cyp,1984,5516.792664196284
cze,1984,83085.11860050779
dnk,1984,135321.59619434303
dji,1984,403.40294352960336
dma,1984,160.57553571796367
dom,1984,11129.695293749615
ecu,1984,21087.587568431543
egy,1984,44200.98728516286
slv,1984,6714.921648819415
gnq,1984,124.66541001222076
eri,1984,554.1873294599935
est,1984,9743.533766735458
eth,1984,5152.500845212633
fji,1984,1277.0332766914073
fin,1984,89921.04176365773
fra,1984,1046757.1967021171
gab,1984,6751.891624137183
gmb,1984,257.1625400369488
geo,1984,13705.447458276245
deu,1984,1407720.0081605595
gha,1984,5980.933912670306
grc,1984,119597.07187982826
grd,1984,220.04201558667663
gtm,1984,11432.160162027842
gin,1984,1759.9533071636909
gnb,1984,327.0940109258059
guy,1984,798.7095640018471
hti,1984,4360.400767902736
hnd,1984,4151.504869363817
hkg,1984,46970.90712205057
hun,1984,60716.19897889755
isl,1984,4327.253618574663
ind,1984,218203.95341278386
idn,1984,147298.18284548755
irn,1984,147145.11144423188
irq,1984,26499.3745700575
irl,1984,42373.43206424013
isr,1984,51748.46522907746
ita,1984,962569.3495909343
jam,1984,5521.700393608648
jpn,1984,2319826.688631766
jor,1984,5866.375763602592
kaz,1984,53760.60795390659
ken,1984,10465.844494936227
kwt,1984,28562.274333582653
kgz,1984,2289.301428272601
lao,1984,1000.6389522854939
lva,1984,16090.168713393463
lbn,1984,10668.682010136925
lso,1984,547.1875154939785
lbr,1984,1668.074612394592
lby,1984,34256.59708750525
ltu,1984,18871.283036705623
lux,1984,11265.459669853293
mac,1984,3252.988655818941
mkd,1984,4462.618503194119
mdg,1984,3252.8785606184492
mwi,1984,1756.1875793751099
mys,1984,39170.2454436688
mdv,1984,362.96815991623276
mli,1984,1997.3781756064054
mlt,1984,2031.3788775683595
mrt,1984,1172.469963394325
mus,1984,1694.5102014826466
mex,1984,303024.23782603507
mda,1984,6096.305507429127
mng,1984,2001.0396271908794
mar,1984,20737.10105812736
moz,1984,1146.9112049047133
nam,1984,2867.4660777919003
npl,1984,3387.223648475266
nld,1984,289370.8420919206
nzl,1984,52918.987369684735
nic,1984,3838.577496381896
ner,1984,1655.494033906936
nga,1984,75840.97493082364
nor,1984,146899.31356707303
omn,1984,13415.408875035811
pak,1984,36350.96269301518
pan,1984,6523.332719360083
png,1984,3852.9785783323514
pry,1984,5338.703291141719
per,1984,41732.40368457019
phl,1984,53378.24164873011
pol,1984,147198.99392585034
prt,1984,81128.88158823464
pri,1984,32890.33448313126
zaf,1984,137058.880884355
rom,1984,89880.2448664259
rus,1984,829835.2094224715
rwa,1984,1531.3520974055086
wsm,1984,237.95047468395882
stp,1984,65.45876505483051
sau,1984,151765.2648810701
sen,1984,3632.277014039537
srb,1984,22249.95637221881
syc,1984,238.1343928350638
sle,1984,1190.0737936440557
sgp,1984,29688.645154120186
svk,1984,30389.96041430731
svn,1984,13628.14929826617
slb,1984,236.3216755205836
kor,1984,135039.12841499588
esp,1984,451779.9854599153
lka,1984,10936.846246473258
kna,1984,159.34038595378428
lca,1984,337.48021559789953
vct,1984,183.18129570266055
sdn,1984,11289.00871481323
sur,1984,1693.2126503871032
swz,1984,794.7957582246764
swe,1984,184147.24639776035
che,1984,237859.93588946457
syr,1984,13083.974501687791
twn,1984,62899.42085049929
tjk,1984,4513.34030730961
tza,1984,6244.040060448276
tha,1984,54663.84662373953
tgo,1984,1141.5590047031246
ton,1984,149.4780769847166
tto,1984,6158.816935313018
tun,1984,9906.735749779096
tur,1984,175965.62513893165
tkm,1984,4383.678669136591
uga,1984,2617.186335866233
ukr,1984,121375.03268051292
are,1984,75614.85068397466
gbr,1984,876431.5463025853
usa,1984,4864449.997757451
ury,1984,11499.474260745
uzb,1984,9198.793390887166
vut,1984,227.23669765516047
ven,1984,101599.94100126652
vnm,1984,14820.596119007809
yem,1984,6386.361074011806
zmb,1984,5029.369110495676
afg,1985,5451.04443689019
alb,1985,4115.424469572519
dza,1985,58423.898558894005
ago,1985,15023.625513981586
atg,1985,336.7723819535076
arg,1985,132195.6775140534
arm,1985,3827.045180968177
aus,1985,347070.1304921981
aut,1985,147833.7966258711
aze,1985,15897.338539429264
bhs,1985,4454.532796292389
bhr,1985,4683.319438156636
bgd,1985,23114.34087557286
brb,1985,2155.436040508135
blr,1985,17901.155554265813
bel,1985,186976.91714212555
blz,1985,221.76425842501055
ben,1985,1816.4761849433714
btn,1985,155.55261907097338
bol,1985,5506.263787575206
bih,1985,1132.2936287143377
bwa,1985,2010.518667412276
bra,1985,703565.0348590804
brn,1985,6307.700881618398
bgr,1985,22215.745080111436
bfa,1985,1714.997031424763
mmr,1985,4925.9069853672945
bdi,1985,979.786291454273
khm,1985,2196.747378315971
cmr,1985,11748.40895362958
can,1985,587769.2996481668
cpv,1985,175.42481364442162
caf,1985,909.5413837324071
tcd,1985,1870.0757199241157
chl,1985,37983.16749642357
chn,1985,373501.47503105976
col,1985,76739.683992545
cod,1985,16087.744102980805
cog,1985,4438.587865533209
cri,1985,7828.384284869146
civ,1985,11059.1802588614
hrv,1985,28663.964557490333
cub,1985,29800.50439909929
cyp,1985,5786.152219098327
cze,1985,85654.7632596299
dnk,1985,140739.44788184564
dji,1985,402.593704588287
dma,1985,162.63822843577913
dom,1985,10893.462445495798
ecu,1985,21917.383300241545
egy,1985,47119.15188976536
slv,1985,6756.325625498264
gnq,1985,140.75370076178856
eri,1985,565.497095473627
est,1985,9792.245547933531
eth,1985,4578.287669593454
fji,1985,1218.1176369659554
fin,1985,93101.275738572
fra,1985,1063748.5883021406
gab,1985,6594.373064954979
gmb,1985,255.07369976673812
geo,1985,14382.724214173733
deu,1985,1440490.8634885843
gha,1985,6285.46039245842
grc,1985,122598.4257103585
grd,1985,233.19986674974555
gtm,1985,11362.49946610654
gin,1985,1847.9497299573604
gnb,1985,340.72236234860355
guy,1985,817.8759593697256
hti,1985,4386.1967034339505
hnd,1985,4325.379483504786
hkg,1985,47326.518406176285
hun,1985,60567.118752124756
isl,1985,4469.743235266052
ind,1985,229669.0540419113
idn,1985,150924.8672953922
irn,1985,150311.9880485097
irq,1985,26884.649905056554
irl,1985,43680.91515949673
isr,1985,53724.33567764061
ita,1985,989502.8187646929
jam,1985,5359.16212512107
jpn,1985,2441232.0799683267
jor,1985,6069.140931546465
kaz,1985,55423.32486704577
ken,1985,10915.934445085997
kwt,1985,27346.171521311084
kgz,1985,2360.105226815868
lao,1985,1051.370980049772
lva,1985,16029.75601299414
lbn,1985,13261.162354474072
lso,1985,561.470481251193
lbr,1985,1654.0074337053081
lby,1985,34464.53232983757
ltu,1985,19454.937345620765
lux,1985,11579.958256957054
mac,1985,3276.821436388307
mkd,1985,4553.6927159409515
mdg,1985,3290.477645242044
mwi,1985,1836.462553490086
mys,1985,38768.65336838363
mdv,1985,413.09788758147005
mli,1985,2402.578855882652
mlt,1985,2083.8957051857224
mrt,1985,1207.582626683346
mus,1985,1812.3545345896503
mex,1985,310882.8258883699
mda,1985,5773.758015392833
mng,1985,2115.3565105490848
mar,1985,21982.914481159438
moz,1985,1158.3802937331875
nam,1985,2880.7762737238113
npl,1985,3595.365237921064
nld,1985,296837.12385410035
nzl,1985,53773.44694504549
nic,1985,3681.892518821608
ner,1985,1783.3402019401803
nga,1985,82153.08656552395
nor,1985,155057.0989079163
omn,1985,15294.532693674138
pak,1985,39110.768868788
pan,1985,6845.731110910977
png,1985,4007.1049436443027
pry,1985,5580.180449691377
per,1985,42592.56555974323
phl,1985,49478.09828927761
pol,1985,152553.47106292465
prt,1985,83406.52609303503
pri,1985,33909.093846889074
zaf,1985,135398.43887490145
rom,1985,89792.1385588682
rus,1985,841471.8122547789
rwa,1985,1598.7736137008624
wsm,1985,247.2769148421474
stp,1985,71.54635156173126
sau,1985,136900.6155950899
sen,1985,3751.541575430789
srb,1985,22820.47601690024
syc,1985,264.62860727270026
sle,1985,1126.864912767301
sgp,1985,29484.673346921692
svk,1985,31453.125264455794
svn,1985,14049.637782828368
slb,1985,228.90408980634444
kor,1985,145504.18711783222
esp,1985,462267.75276150793
lka,1985,11483.623066556645
kna,1985,173.0662598243151
lca,1985,365.32191657709376
vct,1985,194.49806021222864
sdn,1985,10579.941497281196
sur,1985,1661.7537323549557
swz,1985,824.9377016798685
swe,1985,188125.51083585224
che,1985,246597.9569695527
syr,1985,13884.068436000136
twn,1985,65924.88235228104
tjk,1985,4113.817708843697
tza,1985,6530.691482481808
tha,1985,57204.20475100552
tgo,1985,1204.9789539899325
ton,1985,159.2815336758775
tto,1985,5904.992756997934
tun,1985,10466.325134406297
tur,1985,183428.92741136323
tkm,1985,4519.25682350279
uga,1985,2530.652291973858
ukr,1985,125128.84884298514
are,1985,72896.89075103485
gbr,1985,913200.7170992877
usa,1985,5070641.389584898
ury,1985,11668.117463882198
uzb,1985,9386.525844316493
vut,1985,229.47269170877584
ven,1985,101796.33579042982
vnm,1985,15384.647191571112
yem,1985,6597.110977626875
zmb,1985,5110.608991105619
afg,1986,6010.816896603381
alb,1986,4347.420858231977
dza,1986,58657.59230347902
ago,1986,15459.31187475484
atg,1986,375.48040131360085
arg,1986,142607.11549445568
arm,1986,3945.4066474460524
aus,1986,361144.3188918978
aut,1986,151236.03286612363
aze,1986,16389.009879350233
bhs,1986,4534.580817674227
bhr,1986,4738.722805284387
bgd,1986,24078.991277966325
brb,1986,2265.363428163355
blr,1986,18454.801059365738
bel,1986,190385.07205570978
blz,1986,231.90835168378098
ben,1986,1855.9144886795123
btn,1986,173.79982806432463
bol,1986,5364.539804623912
bih,1986,1167.3127896172928
bwa,1986,2174.8367030895856
bra,1986,759767.8935649715
brn,1986,6136.417279681262
bgr,1986,23150.49487864287
bfa,1986,1851.4312544266797
mmr,1986,4873.823146229774
bdi,1986,1011.6310938469088
khm,1986,2307.5066139662513
cmr,1986,12543.97199346341
can,1986,600475.8212453197
cpv,1986,180.46206239836593
caf,1986,942.0846609550485
tcd,1986,1793.745614379842
chl,1986,40025.78457776242
chn,1986,406891.38007738505
col,1986,81219.97246504085
cod,1986,16846.636007033423
cog,1986,4134.03307511718
cri,1986,8281.25177834797
civ,1986,11419.638250449316
hrv,1986,28859.18411520277
cub,1986,29828.907704804336
cyp,1986,6000.4685764277565
cze,1986,88303.91311504628
dnk,1986,147641.66980437652
dji,1986,397.8068039542584
dma,1986,174.14934056395413
dom,1986,11277.129762424793
ecu,1986,22676.773463693204
egy,1986,48366.19963796741
slv,1986,6769.121836689816
gnq,1986,137.473354849468
eri,1986,577.0378250466109
est,1986,9900.19987098359
eth,1986,5020.624405716738
fji,1986,1312.520578195315
fin,1986,95639.33883545705
fra,1986,1088759.9640070735
gab,1986,6541.3807835755815
gmb,1986,265.5089361295976
geo,1986,13206.896113309489
deu,1986,1473439.8443583446
gha,1986,6612.251266062674
grc,1986,123233.0673176554
grd,1986,249.97692124828836
gtm,1986,11378.753293153197
gin,1986,1905.4957068345498
gnb,1986,338.01755878321694
guy,1986,810.5101185910236
hti,1986,4363.840142414685
hnd,1986,4356.638028443553
hkg,1986,52559.02261076958
hun,1986,61519.5441826112
isl,1986,4750.0201456528675
ind,1986,240639.33778788685
idn,1986,159791.7714601713
irn,1986,134970.78129764277
irq,1986,28134.138623620296
irl,1986,43493.81621870629
isr,1986,55028.1044707613
ita,1986,1017802.3443415002
jam,1986,5460.053370678051
jpn,1986,2522440.2757108696
jor,1986,6494.840080417276
kaz,1986,57137.448051583764
ken,1986,11699.431052792997
kwt,1986,29688.43377434336
kgz,1986,2498.701248204207
lao,1986,1102.7318077321304
lva,1986,16784.490722065082
lbn,1986,12362.950311962042
lso,1986,587.7745449248871
lbr,1986,1626.2433105488976
lby,1986,30551.77393903221
ltu,1986,20056.637206047948
lux,1986,12736.093788231688
mac,1986,3496.1402050157176
mkd,1986,4646.625021112485
mdg,1986,3354.9418474362533
mwi,1986,1832.5178425817962
mys,1986,39249.6146478868
mdv,1986,448.6003668961479
mli,1986,2467.271269470594
mlt,1986,2164.8589318012664
mrt,1986,1276.578740575483
mus,1986,1988.9146851576547
mex,1986,299212.5228804269
mda,1986,6230.380705602731
mng,1986,2313.6710018580334
mar,1986,24020.971734658313
moz,1986,1131.7375692195983
nam,1986,3018.110603969383
npl,1986,3759.517187132027
nld,1986,305109.9216155975
nzl,1986,55228.450062275224
nic,1986,3644.4362426997945
ner,1986,1896.7612250447232
nga,1986,74961.26016572252
nor,1986,161325.011369696
omn,1986,15600.753384055675
pak,1986,41262.50728507276
pan,1986,7089.97197609893
png,1986,4195.1607633402155
pry,1986,5857.227166645082
per,1986,46607.323687540214
phl,1986,51168.657328886584
pol,1986,158999.39804307604
prt,1986,86860.34980431528
pri,1986,35596.87470988065
zaf,1986,135422.5868193339
rom,1986,91890.28387992312
rus,1986,870081.8490043568
rwa,1986,1686.2606101109352
wsm,1986,260.8884570769998
stp,1986,67.37368389439938
sau,1986,160191.1641250195
sen,1986,3868.340005122631
srb,1986,23405.616297346398
syc,1986,264.16074175637465
sle,1986,1140.7934501240748
sgp,1986,29876.119047790675
svk,1986,32763.670889395384
svn,1986,14484.165305083527
