# Future population calculated as final historical year (2010) population times ratio of SSP future years to SSP 2010
scenario,year,iso,value
SSP3,2024,shn,5.864999999999999
SSP3,2024,slb,733.2113285317187
SSP3,2024,sle,8670.527854673961
SSP3,2024,slv,6846.566745269751
SSP3,2024,smr,33.272000000000006
SSP3,2024,som,17275.813384986155
SSP3,2024,spm,5.993
SSP3,2024,srb,8837.344893903773
SSP3,2024,stp,229.5553541339982
SSP3,2024,sur,614.6352782057817
SSP3,2024,svk,5414.619366422012
SSP3,2024,svn,2057.000633901555
SSP3,2024,swe,10114.779232743436
SSP3,2024,swz,1204.8729034558803
SSP3,2024,syc,94.978
SSP3,2024,syr,21429.952232870128
SSP3,2024,tca,35.980999999999995
SSP3,2024,tcd,17964.264408522977
SSP3,2024,tgo,8662.248192556543
SSP3,2024,tha,71649.56900800462
SSP3,2024,tjk,9618.871394904743
SSP3,2024,tkl,1.252
SSP3,2024,tkm,6191.10306110024
SSP3,2024,tls,1551.8522085722582
SSP3,2024,ton,111.39189018600722
SSP3,2024,tto,1407.9231387211028
SSP3,2024,tun,12159.491701019853
SSP3,2024,tur,87687.48108188638
SSP3,2024,tuv,11.099
SSP3,2024,twn,23557.477000000003
SSP3,2024,tza,66461.1784689074
SSP3,2024,uga,51841.27459777674
SSP3,2024,ukr,42906.28758450191
SSP3,2024,ury,3531.838196544601
SSP3,2024,usa,333453.6871912871
SSP3,2024,uzb,34400.93318941263
SSP3,2024,vct,115.07025757189896
SSP3,2024,ven,34343.78623744073
SSP3,2024,vgb,29.152
SSP3,2024,vir,110.19762409447237
SSP3,2024,vnm,100786.03993404706
SSP3,2024,vut,328.3313834097681
SSP3,2024,wlf,12.266
SSP3,2024,wsm,212.31014705475607
SSP3,2024,yem,34989.72435652352
SSP3,2024,zaf,58572.09993249248
SSP3,2024,zmb,20900.04393503644
SSP3,2024,zwe,15041.066007242884
SSP3,2025,abw,114.43228637498162
SSP3,2025,afg,46394.49828875229
SSP3,2025,ago,37106.03034114008
SSP3,2025,aia,14.279
SSP3,2025,alb,3027.3795639700697
SSP3,2025,and,78.01100000000001
SSP3,2025,ant,200.689
SSP3,2025,are,11141.419774485203
SSP3,2025,arg,47174.97690554674
SSP3,2025,arm,2931.408877333063
SSP3,2025,asm,55.812
SSP3,2025,atg,93.566
SSP3,2025,aus,26185.779358066087
SSP3,2025,aut,8672.645057972955
SSP3,2025,aze,10407.34254713998
SSP3,2025,bdi,12575.74213109639
SSP3,2025,bel,11416.175455425117
SSP3,2025,ben,13601.652152081397
SSP3,2025,bfa,24302.111775678786
SSP3,2025,bgd,177633.41565506198
SSP3,2025,bgr,6857.498812133103
SSP3,2025,bhr,1709.4536671431413
SSP3,2025,bhs,416.5259147817337
SSP3,2025,bih,3384.26690278162
SSP3,2025,blr,9167.788344903665
SSP3,2025,blz,430.4662856782565
SSP3,2025,bmu,63.69200000000001
SSP3,2025,bol,12971.122436569209
SSP3,2025,bra,222741.17271236918
SSP3,2025,brb,291.059088529695
SSP3,2025,brn,471.55146863050487
SSP3,2025,btn,859.5698933078285
SSP3,2025,bwa,2260.3120932215193
SSP3,2025,caf,5405.561283790021
SSP3,2025,can,37954.08536662766
SSP3,2025,che,8458.007582666212
SSP3,2025,chi,165.38500000000002
SSP3,2025,chl,19557.23059251028
SSP3,2025,chn,1439413.9942242007
SSP3,2025,civ,28469.91260487994
SSP3,2025,cmr,28267.36498611197
SSP3,2025,cod,100140.16110141159
SSP3,2025,cog,6046.263048315336
SSP3,2025,cok,17.586
SSP3,2025,col,54194.179257035124
SSP3,2025,com,986.8451120182124
SSP3,2025,cpv,590.4930572503085
SSP3,2025,cri,5510.756586180855
SSP3,2025,cub,11322.390079560832
SSP3,2025,cym,61.724000000000004
SSP3,2025,cyp,1276.4623839972542
SSP3,2025,cze,10610.725296053255
SSP3,2025,deu,79080.89744919536
SSP3,2025,dji,1066.8237940403708
SSP3,2025,dma,71.18299999999999
SSP3,2025,dnk,5757.362440413757
SSP3,2025,dom,11736.14485456229
SSP3,2025,dza,45822.26948276923
SSP3,2025,ecu,18808.03128666503
SSP3,2025,egy,108577.91293499386
SSP3,2025,eri,4241.136737124109
SSP3,2025,esh,526.216
SSP3,2025,esp,46835.52101978934
SSP3,2025,est,1266.1995467612473
SSP3,2025,eth,127242.88756552944
SSP3,2025,fin,5545.720071203579
SSP3,2025,fji,942.6427597258017
SSP3,2025,flk,2.8339999999999996
SSP3,2025,fra,66300.04551725618
SSP3,2025,fro,48.050999999999995
SSP3,2025,fsm,121.93844011549038
SSP3,2025,gab,2279.5758781907457
SSP3,2025,gbr,67770.06419189688
SSP3,2025,geo,3921.1486776703837
SSP3,2025,gha,34800.928471353815
SSP3,2025,gib,33.736000000000004
SSP3,2025,gin,13992.936397345096
SSP3,2025,glp,426.1004842046052
SSP3,2025,gmb,2650.81886998914
SSP3,2025,gnb,2088.4347508025708
SSP3,2025,gnq,1462.8786466397646
SSP3,2025,grc,10401.399570639696
SSP3,2025,grd,118.46391079116803
SSP3,2025,grl,56.376999999999995
SSP3,2025,gtm,20599.88442011997
SSP3,2025,guf,318.8039161005055
SSP3,2025,gum,181.93947169287625
SSP3,2025,guy,836.9586891893131
SSP3,2025,hkg,7561.756352585957
SSP3,2025,hnd,11045.745769615049
SSP3,2025,hrv,4154.803345573497
SSP3,2025,hti,12145.73379791268
SSP3,2025,hun,9290.524392892596
SSP3,2025,idn,281893.49860530446
SSP3,2025,imn,83.23400000000001
SSP3,2025,ind,1501726.5154464578
SSP3,2025,irl,4977.881858843498
SSP3,2025,irn,87439.42335127718
SSP3,2025,irq,47294.98088649939
SSP3,2025,isl,359.80330553452256
SSP3,2025,isr,9274.63121069335
SSP3,2025,ita,59231.85758984902
SSP3,2025,jam,3132.0603410679837
SSP3,2025,jor,11750.848139091877
SSP3,2025,jpn,122056.5397869434
SSP3,2025,kaz,19220.480448926006
SSP3,2025,ken,61255.02012967316
SSP3,2025,kgz,6677.834567736362
SSP3,2025,khm,17555.001628123242
SSP3,2025,kir,110.93
SSP3,2025,kna,51.203
SSP3,2025,kor,50744.73490729864
SSP3,2025,kwt,4658.166923269172
SSP3,2025,lao,7865.821199592719
SSP3,2025,lbn,7085.027152510478
SSP3,2025,lbr,6076.301729367232
SSP3,2025,lby,7467.6338330551625
SSP3,2025,lca,197.7708313419818
SSP3,2025,lie,37.47
SSP3,2025,lka,22529.203311476802
SSP3,2025,lso,2235.116927674423
SSP3,2025,ltu,2864.9679513628344
SSP3,2025,lux,611.8426988029845
SSP3,2025,lva,1904.8854111747996
SSP3,2025,mac,649.4823312117713
SSP3,2025,mar,38750.42929375709
SSP3,2025,mco,37.718
SSP3,2025,mda,3811.7460819377993
SSP3,2025,mdg,31836.105384319268
SSP3,2025,mdv,524.5959169071673
SSP3,2025,mex,138387.36141752603
SSP3,2025,mhl,57.439
SSP3,2025,mkd,2140.921408897617
SSP3,2025,mli,23398.795352146037
SSP3,2025,mlt,446.09772886527156
SSP3,2025,mmr,55781.11210653404
SSP3,2025,mne,648.6801844591236
SSP3,2025,mng,3427.9876794549127
SSP3,2025,mnp,55.78
SSP3,2025,moz,33153.92324563608
SSP3,2025,mrt,5000.428874907022
SSP3,2025,msr,4.967
SSP3,2025,mtq,396.01997255525157
SSP3,2025,mus,1333.5878193789292
SSP3,2025,mwi,22869.25931549569
SSP3,2025,mys,35286.47790881375
SSP3,2025,myt,309.47726242344595
SSP3,2025,nam,2657.7901792295415
SSP3,2025,ncl,307.2121801705829
SSP3,2025,ner,29100.30234827501
SSP3,2025,nga,235642.79753558536
SSP3,2025,nic,7160.8435699855045
SSP3,2025,niu,1.619
SSP3,2025,nld,17121.269370358375
SSP3,2025,nor,5509.468096276284
SSP3,2025,npl,33192.17524513438
SSP3,2025,nru,10.383000000000001
SSP3,2025,nzl,4914.9295572594565
SSP3,2025,omn,5056.1398469098085
SSP3,2025,pak,244025.63969627346
SSP3,2025,pan,4562.091608475871
SSP3,2025,per,33964.14345413616
SSP3,2025,phl,122554.37590874538
SSP3,2025,plw,17.665
SSP3,2025,png,9793.897248970261
SSP3,2025,pol,37158.62822449298
SSP3,2025,pri,3415.368838098582
SSP3,2025,prk,26271.38951379382
SSP3,2025,prt,10230.611349928975
SSP3,2025,pry,7895.118745056878
SSP3,2025,pse,6029.020617734967
SSP3,2025,pyf,305.55054020567354
SSP3,2025,qat,3012.243152420882
SSP3,2025,reu,966.58088651458
SSP3,2025,rom,19440.909375226314
SSP3,2025,rus,142480.8327557313
SSP3,2025,rwa,14674.333868720047
SSP3,2025,sau,39053.656135885525
SSP3,2025,sdn,48664.915296353465
SSP3,2025,sen,19077.970517989794
SSP3,2025,sgp,5906.823705391355
SSP3,2025,shn,5.864999999999999
SSP3,2025,slb,747.9511036125356
SSP3,2025,sle,8838.481679642005
SSP3,2025,slv,6908.919185626454
SSP3,2025,smr,33.272000000000006
SSP3,2025,som,17700.151678080023
SSP3,2025,spm,5.993
SSP3,2025,srb,8834.946982114745
SSP3,2025,stp,233.11403557661288
SSP3,2025,sur,621.0208757519465
SSP3,2025,svk,5406.871736576281
SSP3,2025,svn,2053.053203485284
SSP3,2025,swe,10144.077954896418
SSP3,2025,swz,1215.135192342945
SSP3,2025,syc,94.978
SSP3,2025,syr,21830.422783564092
SSP3,2025,tca,35.980999999999995
SSP3,2025,tcd,18416.212988061143
SSP3,2025,tgo,8813.061731005073
SSP3,2025,tha,71940.36361094778
SSP3,2025,tjk,9756.044365854983
SSP3,2025,tkl,1.252
SSP3,2025,tkm,6259.737159428403
SSP3,2025,tls,1596.1351705359598
SSP3,2025,ton,112.72350206891386
SSP3,2025,tto,1411.3575929468745
SSP3,2025,tun,12264.37540575
SSP3,2025,tur,88699.91699360232
SSP3,2025,tuv,11.099
SSP3,2025,twn,23557.477000000003
SSP3,2025,tza,68215.46885113172
SSP3,2025,uga,53469.40245104439
SSP3,2025,ukr,42690.122081918795
SSP3,2025,ury,3546.2437670418576
SSP3,2025,usa,334549.5899005762
SSP3,2025,uzb,34789.14180581499
SSP3,2025,vct,115.81613210935981
SSP3,2025,ven,34813.93511410438
SSP3,2025,vgb,29.152
SSP3,2025,vir,110.79334973123602
SSP3,2025,vnm,101621.98068245917
SSP3,2025,vut,334.8324955480981
SSP3,2025,wlf,12.266
SSP3,2025,wsm,214.76129223695256
SSP3,2025,yem,35993.7795304951
SSP3,2025,zaf,58901.91941360315
SSP3,2025,zmb,21482.211923150182
SSP3,2025,zwe,15184.467293516842
SSP3,2026,abw,115.20273962282215
SSP3,2026,afg,47846.29428358689
SSP3,2026,ago,38124.59852698963
SSP3,2026,aia,14.279
SSP3,2026,alb,3039.3954981105267
SSP3,2026,and,78.01100000000001
SSP3,2026,ant,200.689
SSP3,2026,are,11291.255132379096
SSP3,2026,arg,47593.66294113126
SSP3,2026,arm,2931.1211982845557
SSP3,2026,asm,55.812
SSP3,2026,atg,93.566
SSP3,2026,aus,26333.254918329592
SSP3,2026,aut,8655.039224623322
SSP3,2026,aze,10456.31514441903
SSP3,2026,bdi,12789.764274873975
SSP3,2026,bel,11408.274137269711
SSP3,2026,ben,13924.029702218715
SSP3,2026,bfa,25035.62847252127
SSP3,2026,bgd,179673.6670094763
SSP3,2026,bgr,6827.247425500026
SSP3,2026,bhr,1738.7722936770053
SSP3,2026,bhs,420.2462227268055
SSP3,2026,bih,3376.2259963585634
SSP3,2026,blr,9136.9854498130735
SSP3,2026,blz,437.37535535057714
SSP3,2026,bmu,63.69200000000001
SSP3,2026,bol,13197.981338345728
SSP3,2026,bra,224391.44503790597
SSP3,2026,brb,291.34131497815855
SSP3,2026,brn,476.7769599311527
SSP3,2026,btn,872.3962437660933
SSP3,2026,bwa,2271.1031501721254
SSP3,2026,caf,5497.184865686035
SSP3,2026,can,38037.31146997908
SSP3,2026,che,8458.751585273014
SSP3,2026,chi,165.38500000000002
SSP3,2026,chl,19695.330893411025
SSP3,2026,chn,1439754.4486089707
SSP3,2026,civ,29030.342753275476
SSP3,2026,cmr,28769.803339784055
SSP3,2026,cod,102721.60028137379
SSP3,2026,cog,6169.750958132312
SSP3,2026,cok,17.586
SSP3,2026,col,54852.30462285823
SSP3,2026,com,1010.3522784969325
SSP3,2026,cpv,597.4009493346234
SSP3,2026,cri,5571.869429208738
SSP3,2026,cub,11307.962606037463
SSP3,2026,cym,61.724000000000004
SSP3,2026,cyp,1285.7173497273398
SSP3,2026,cze,10583.521796678693
SSP3,2026,deu,78681.34062669514
SSP3,2026,dji,1081.4515610827423
SSP3,2026,dma,71.18299999999999
SSP3,2026,dnk,5755.218514354107
SSP3,2026,dom,11884.97457683057
SSP3,2026,dza,46376.766955542
SSP3,2026,ecu,19071.233948918827
SSP3,2026,egy,110184.55414046955
SSP3,2026,eri,4336.098034821343
SSP3,2026,esh,526.216
SSP3,2026,esp,46760.59483841984
SSP3,2026,est,1258.910611763843
SSP3,2026,eth,130153.11491248482
SSP3,2026,fin,5539.973693597286
SSP3,2026,fji,949.7643630224342
SSP3,2026,flk,2.8339999999999996
SSP3,2026,fra,66370.50501636516
SSP3,2026,fro,48.050999999999995
SSP3,2026,fsm,123.39260979711133
SSP3,2026,gab,2310.97971090787
SSP3,2026,gbr,67817.92900940732
SSP3,2026,geo,3909.2100588003905
SSP3,2026,gha,35577.00183089567
SSP3,2026,gib,33.736000000000004
SSP3,2026,gin,14268.658341462879
SSP3,2026,glp,429.0247223883454
SSP3,2026,gmb,2710.8863828116237
SSP3,2026,gnb,2124.102620241801
SSP3,2026,gnq,1492.6155747163898
SSP3,2026,grc,10361.313083699604
SSP3,2026,grd,119.4239305380045
SSP3,2026,grl,56.376999999999995
SSP3,2026,gtm,21076.694364701823
SSP3,2026,guf,324.6349898459014
SSP3,2026,gum,183.899635183867
SSP3,2026,guy,844.2762198056474
SSP3,2026,hkg,7591.04422724809
SSP3,2026,hnd,11244.356521002795
SSP3,2026,hrv,4145.524461952645
SSP3,2026,hti,12294.30993234396
SSP3,2026,hun,9230.11272727471
SSP3,2026,idn,283912.91852419137
SSP3,2026,imn,83.23400000000001
SSP3,2026,ind,1520745.6183247664
SSP3,2026,irl,4996.378915451186
SSP3,2026,irn,88154.26528722685
SSP3,2026,irq,48637.01286661029
SSP3,2026,isl,361.7484816834714
SSP3,2026,isr,9381.720694726884
SSP3,2026,ita,59007.981586177564
SSP3,2026,jam,3156.8427271043965
SSP3,2026,jor,12009.35939376694
SSP3,2026,jpn,121186.98286920911
SSP3,2026,kaz,19356.05680683179
SSP3,2026,ken,62713.28497751847
SSP3,2026,kgz,6745.731689374388
SSP3,2026,khm,17745.2914539993
SSP3,2026,kir,110.93
SSP3,2026,kna,51.203
SSP3,2026,kor,50606.73611995619
SSP3,2026,kwt,4738.62607990859
SSP3,2026,lao,7974.572455951586
SSP3,2026,lbn,7136.528778180823
SSP3,2026,lbr,6245.58545373624
SSP3,2026,lby,7563.653143563761
SSP3,2026,lca,199.4582491489183
SSP3,2026,lie,37.47
SSP3,2026,lka,22681.91755237366
SSP3,2026,lso,2251.143858876021
SSP3,2026,ltu,2857.64503465506
SSP3,2026,lux,614.954716406401
SSP3,2026,lva,1895.9830478146196
SSP3,2026,mac,653.5409521119306
SSP3,2026,mar,39135.469033905196
SSP3,2026,mco,37.718
SSP3,2026,mda,3787.3955033804486
SSP3,2026,mdg,32676.2302415124
SSP3,2026,mdv,530.9222738319401
SSP3,2026,mex,140069.96945264767
SSP3,2026,mhl,57.439
SSP3,2026,mkd,2145.891923184427
SSP3,2026,mli,24078.13964016802
SSP3,2026,mlt,446.6340264479084
SSP3,2026,mmr,56032.932684876
SSP3,2026,mne,650.4811478694045
SSP3,2026,mng,3463.7656818113674
SSP3,2026,mnp,55.78
SSP3,2026,moz,33817.39041743095
SSP3,2026,mrt,5101.19089133893
SSP3,2026,msr,4.967
SSP3,2026,mtq,397.8321216258262
SSP3,2026,mus,1340.3983261038936
SSP3,2026,mwi,23631.052520414803
SSP3,2026,mys,35799.206774741935
SSP3,2026,myt,317.74355775774075
SSP3,2026,nam,2691.290232357215
SSP3,2026,ncl,310.58928143574076
SSP3,2026,ner,30289.4223131871
SSP3,2026,nga,242375.76982635012
SSP3,2026,nic,7256.3540253190195
SSP3,2026,niu,1.619
SSP3,2026,nld,17107.879169717584
SSP3,2026,nor,5529.724952581535
SSP3,2026,npl,33834.845093863616
SSP3,2026,nru,10.383000000000001
SSP3,2026,nzl,4931.384971265346
SSP3,2026,omn,5134.095727964398
SSP3,2026,pak,248656.28077058826
SSP3,2026,pan,4622.182746283374
SSP3,2026,per,34314.56303264654
SSP3,2026,phl,124684.01911084975
SSP3,2026,plw,17.665
SSP3,2026,png,9970.077843162275
SSP3,2026,pol,36975.13154461558
SSP3,2026,pri,3417.2513713144285
SSP3,2026,prk,26340.925793856222
SSP3,2026,prt,10200.601257088745
SSP3,2026,pry,8017.215829896774
SSP3,2026,pse,6159.829349077243
SSP3,2026,pyf,308.59092404645133
SSP3,2026,qat,3050.045389971719
SSP3,2026,reu,977.1329211803693
SSP3,2026,rom,19383.2922548329
SSP3,2026,rus,142096.71209209322
SSP3,2026,rwa,15029.863195579184
SSP3,2026,sau,39789.936833068125
SSP3,2026,sdn,49700.853651919206
SSP3,2026,sen,19585.726492720343
SSP3,2026,sgp,5932.287425008181
SSP3,2026,shn,5.864999999999999
SSP3,2026,slb,763.1101608545758
SSP3,2026,sle,9012.865871466433
SSP3,2026,slv,6968.582776581368
SSP3,2026,smr,33.272000000000006
SSP3,2026,som,18177.2918271058
SSP3,2026,spm,5.993
SSP3,2026,srb,8835.978122672794
SSP3,2026,stp,236.68592801157808
SSP3,2026,sur,627.4471895811328
SSP3,2026,svk,5389.038858558025
SSP3,2026,svn,2046.2004507527854
SSP3,2026,swe,10156.521298139933
SSP3,2026,swz,1224.4944404722512
SSP3,2026,syc,94.978
SSP3,2026,syr,22247.849275064364
SSP3,2026,tca,35.980999999999995
SSP3,2026,tcd,18906.39856847331
SSP3,2026,tgo,8965.447960307112
SSP3,2026,tha,72161.43102948825
SSP3,2026,tjk,9886.827958521273
SSP3,2026,tkl,1.252
SSP3,2026,tkm,6321.566633773189
SSP3,2026,tls,1645.3515560935439
SSP3,2026,ton,114.18993400330983
SSP3,2026,tto,1413.055285347818
SSP3,2026,tun,12354.181035168138
SSP3,2026,tur,89672.4824688507
SSP3,2026,tuv,11.099
SSP3,2026,twn,23557.477000000003
SSP3,2026,tza,70133.62326750856
SSP3,2026,uga,55339.34422118491
SSP3,2026,ukr,42489.0722707057
SSP3,2026,ury,3560.456610030491
SSP3,2026,usa,335169.9355615967
SSP3,2026,uzb,35139.15933244585
SSP3,2026,vct,116.53043667707404
SSP3,2026,ven,35274.05988949564
SSP3,2026,vgb,29.152
SSP3,2026,vir,111.3074974176828
SSP3,2026,vnm,102314.4338110486
SSP3,2026,vut,341.52059264504305
SSP3,2026,wlf,12.266
SSP3,2026,wsm,217.41129818583664
SSP3,2026,yem,37067.20514218851
SSP3,2026,zaf,59207.74659276082
SSP3,2026,zmb,22127.153272004565
SSP3,2026,zwe,15312.935771604081
SSP3,2027,abw,115.9731928706627
SSP3,2027,afg,49298.0902784215
SSP3,2027,ago,39143.16671283917
SSP3,2027,aia,14.279
SSP3,2027,alb,3051.4114322509836
SSP3,2027,and,78.01100000000001
SSP3,2027,ant,200.689
SSP3,2027,are,11441.090490272989
SSP3,2027,arg,48012.34897671577
SSP3,2027,arm,2930.8335192360473
SSP3,2027,asm,55.812
SSP3,2027,atg,93.566
SSP3,2027,aus,26480.730478593094
SSP3,2027,aut,8637.43339127369
SSP3,2027,aze,10505.28774169808
SSP3,2027,bdi,13003.786418651556
SSP3,2027,bel,11400.372819114304
SSP3,2027,ben,14246.407252356035
SSP3,2027,bfa,25769.145169363765
SSP3,2027,bgd,181713.91836389067
SSP3,2027,bgr,6796.996038866948
SSP3,2027,bhr,1768.0909202108694
SSP3,2027,bhs,423.9665306718772
SSP3,2027,bih,3368.1850899355068
SSP3,2027,blr,9106.182554722483
SSP3,2027,blz,444.2844250228977
SSP3,2027,bmu,63.69200000000001
SSP3,2027,bol,13424.840240122247
SSP3,2027,bra,226041.71736344276
SSP3,2027,brb,291.62354142662207
SSP3,2027,brn,482.00245123180053
SSP3,2027,btn,885.2225942243582
SSP3,2027,bwa,2281.894207122732
SSP3,2027,caf,5588.808447582048
SSP3,2027,can,38120.5375733305
SSP3,2027,che,8459.495587879817
SSP3,2027,chi,165.38500000000002
SSP3,2027,chl,19833.431194311772
SSP3,2027,chn,1440094.9029937398
SSP3,2027,civ,29590.772901671007
SSP3,2027,cmr,29272.241693456144
SSP3,2027,cod,105303.03946133598
SSP3,2027,cog,6293.238867949289
SSP3,2027,cok,17.586
SSP3,2027,col,55510.42998868133
SSP3,2027,com,1033.8594449756527
SSP3,2027,cpv,604.3088414189382
SSP3,2027,cri,5632.982272236621
SSP3,2027,cub,11293.535132514095
SSP3,2027,cym,61.724000000000004
SSP3,2027,cyp,1294.9723154574253
SSP3,2027,cze,10556.31829730413
SSP3,2027,deu,78281.78380419491
SSP3,2027,dji,1096.0793281251138
SSP3,2027,dma,71.18299999999999
SSP3,2027,dnk,5753.0745882944575
SSP3,2027,dom,12033.80429909885
SSP3,2027,dza,46931.26442831476
SSP3,2027,ecu,19334.43661117263
SSP3,2027,egy,111791.19534594528
SSP3,2027,eri,4431.059332518578
SSP3,2027,esh,526.216
SSP3,2027,esp,46685.66865705035
SSP3,2027,est,1251.6216767664382
SSP3,2027,eth,133063.34225944016
SSP3,2027,fin,5534.227315990994
SSP3,2027,fji,956.8859663190669
SSP3,2027,flk,2.8339999999999996
SSP3,2027,fra,66440.96451547417
SSP3,2027,fro,48.050999999999995
SSP3,2027,fsm,124.84677947873229
SSP3,2027,gab,2342.3835436249938
SSP3,2027,gbr,67865.79382691777
SSP3,2027,geo,3897.271439930398
SSP3,2027,gha,36353.075190437536
SSP3,2027,gib,33.736000000000004
SSP3,2027,gin,14544.380285580663
SSP3,2027,glp,431.9489605720856
SSP3,2027,gmb,2770.953895634108
SSP3,2027,gnb,2159.7704896810324
SSP3,2027,gnq,1522.3525027930154
SSP3,2027,grc,10321.226596759512
SSP3,2027,grd,120.38395028484099
SSP3,2027,grl,56.376999999999995
SSP3,2027,gtm,21553.50430928368
SSP3,2027,guf,330.4660635912973
SSP3,2027,gum,185.85979867485764
SSP3,2027,guy,851.5937504219817
SSP3,2027,hkg,7620.33210191022
SSP3,2027,hnd,11442.967272390544
SSP3,2027,hrv,4136.245578331795
SSP3,2027,hti,12442.886066775238
SSP3,2027,hun,9169.701061656826
SSP3,2027,idn,285932.3384430783
SSP3,2027,imn,83.23400000000001
SSP3,2027,ind,1539764.7212030753
SSP3,2027,irl,5014.875972058875
SSP3,2027,irn,88869.10722317648
SSP3,2027,irq,49979.04484672119
SSP3,2027,isl,363.6936578324203
SSP3,2027,isr,9488.810178760417
SSP3,2027,ita,58784.1055825061
SSP3,2027,jam,3181.6251131408094
SSP3,2027,jor,12267.870648441998
SSP3,2027,jpn,120317.42595147483
SSP3,2027,kaz,19491.63316473758
SSP3,2027,ken,64171.54982536378
SSP3,2027,kgz,6813.628811012414
SSP3,2027,khm,17935.58127987536
SSP3,2027,kir,110.93
SSP3,2027,kna,51.203
SSP3,2027,kor,50468.73733261374
SSP3,2027,kwt,4819.085236548007
SSP3,2027,lao,8083.32371231045
SSP3,2027,lbn,7188.030403851164
SSP3,2027,lbr,6414.869178105249
SSP3,2027,lby,7659.672454072361
SSP3,2027,lca,201.14566695585478
SSP3,2027,lie,37.47
SSP3,2027,lka,22834.631793270517
SSP3,2027,lso,2267.170790077619
SSP3,2027,ltu,2850.322117947286
SSP3,2027,lux,618.0667340098178
SSP3,2027,lva,1887.0806844544395
SSP3,2027,mac,657.5995730120899
SSP3,2027,mar,39520.50877405331
SSP3,2027,mco,37.718
SSP3,2027,mda,3763.044924823098
SSP3,2027,mdg,33516.35509870553
SSP3,2027,mdv,537.2486307567129
SSP3,2027,mex,141752.5774877693
SSP3,2027,mhl,57.439
SSP3,2027,mkd,2150.8624374712376
SSP3,2027,mli,24757.48392819001
SSP3,2027,mlt,447.1703240305452
SSP3,2027,mmr,56284.75326321797
SSP3,2027,mne,652.2821112796855
SSP3,2027,mng,3499.543684167821
SSP3,2027,mnp,55.78
SSP3,2027,moz,34480.85758922581
SSP3,2027,mrt,5201.9529077708385
SSP3,2027,msr,4.967
SSP3,2027,mtq,399.64427069640084
SSP3,2027,mus,1347.2088328288582
SSP3,2027,mwi,24392.845725333922
SSP3,2027,mys,36311.93564067012
SSP3,2027,myt,326.00985309203554
SSP3,2027,nam,2724.7902854848876
SSP3,2027,ncl,313.9663827008987
SSP3,2027,ner,31478.54227809919
SSP3,2027,nga,249108.74211711483
SSP3,2027,nic,7351.864480652535
SSP3,2027,niu,1.619
SSP3,2027,nld,17094.48896907679
SSP3,2027,nor,5549.981808886786
SSP3,2027,npl,34477.51494259285
SSP3,2027,nru,10.383000000000001
SSP3,2027,nzl,4947.840385271237
SSP3,2027,omn,5212.0516090189885
SSP3,2027,pak,253286.92184490303
SSP3,2027,pan,4682.273884090877
SSP3,2027,per,34664.98261115693
SSP3,2027,phl,126813.66231295414
SSP3,2027,plw,17.665
SSP3,2027,png,10146.258437354287
SSP3,2027,pol,36791.63486473818
SSP3,2027,pri,3419.133904530276
SSP3,2027,prk,26410.46207391862
SSP3,2027,prt,10170.591164248513
SSP3,2027,pry,8139.312914736668
SSP3,2027,pse,6290.63808041952
SSP3,2027,pyf,311.6313078872291
SSP3,2027,qat,3087.847627522556
SSP3,2027,reu,987.6849558461585
SSP3,2027,rom,19325.675134439494
SSP3,2027,rus,141712.59142845508
SSP3,2027,rwa,15385.392522438322
SSP3,2027,sau,40526.217530250724
SSP3,2027,sdn,50736.79200748494
SSP3,2027,sen,20093.48246745089
SSP3,2027,sgp,5957.751144625008
SSP3,2027,shn,5.864999999999999
SSP3,2027,slb,778.2692180966163
SSP3,2027,sle,9187.250063290858
SSP3,2027,slv,7028.246367536281
SSP3,2027,smr,33.272000000000006
SSP3,2027,som,18654.43197613158
SSP3,2027,spm,5.993
SSP3,2027,srb,8837.00926323084
SSP3,2027,stp,240.2578204465433
SSP3,2027,sur,633.8735034103192
SSP3,2027,svk,5371.205980539768
SSP3,2027,svn,2039.3476980202865
SSP3,2027,swe,10168.964641383449
SSP3,2027,swz,1233.853688601557
SSP3,2027,syc,94.978
SSP3,2027,syr,22665.275766564635
SSP3,2027,tca,35.980999999999995
SSP3,2027,tcd,19396.584148885475
SSP3,2027,tgo,9117.834189609153
SSP3,2027,tha,72382.49844802872
SSP3,2027,tjk,10017.61155118756
SSP3,2027,tkl,1.252
SSP3,2027,tkm,6383.396108117976
SSP3,2027,tls,1694.567941651128
SSP3,2027,ton,115.65636593770579
SSP3,2027,tto,1414.752977748761
SSP3,2027,tun,12443.986664586275
SSP3,2027,tur,90645.04794409907
SSP3,2027,tuv,11.099
SSP3,2027,twn,23557.477000000003
SSP3,2027,tza,72051.7776838854
SSP3,2027,uga,57209.285991325414
SSP3,2027,ukr,42288.02245949261
SSP3,2027,ury,3574.6694530191235
SSP3,2027,usa,335790.2812226173
SSP3,2027,uzb,35489.1768590767
SSP3,2027,vct,117.24474124478826
SSP3,2027,ven,35734.184664886896
SSP3,2027,vgb,29.152
SSP3,2027,vir,111.82164510412956
SSP3,2027,vnm,103006.88693963803
SSP3,2027,vut,348.20868974198805
SSP3,2027,wlf,12.266
SSP3,2027,wsm,220.06130413472076
SSP3,2027,yem,38140.63075388192
SSP3,2027,zaf,59513.5737719185
SSP3,2027,zmb,22772.094620858952
SSP3,2027,zwe,15441.404249691319
SSP3,2028,abw,116.74364611850324
